id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,13:17:48,
0,79603,4,42.48,-421.75,871.09,12.82,66.53,12.82,34.24,29.31,-25.0
1,79613,5,-4.76,-997.07,159.67,81.18,11.6,-10.99,3.89,51.00,-16.93
2,79624,4,-168.58,-1000.61,-3.3,-84.23,-46.39,28.08,-13.04,50.45,-1.44
3,79634,0,0.195695,,,,,,,,
4,79636,0,0.0,,,,,,,,
5,79637,1,2.297702,,,,,,,,
6,79639,0,0.688299,,,,,,,,
0,79643,3,15.26,-433.84,882.08,14.65,12.82,2.44,34.24,29.31,-25.0
1,79652,3,8.42,-984.62,166.5,79.35,14.04,6.1,3.89,51.00,-16.93
2,79662,4,-45.78,-1004.15,-23.32,-54.93,-61.65,13.43,-12.92,50.50,-0.96
3,79676,0,0.195695,,,,,,,,
4,79678,0,0.0,,,,,,,,
5,79679,0,2.195609,,,,,,,,
6,79681,0,0.589391,,,,,,,,
0,79684,5,-0.85,-430.91,899.54,15.87,2.44,13.43,33.75,29.26,-24.82
1,79695,4,12.21,-984.25,169.8,78.12,7.93,-17.09,4.37,50.94,-17.02
2,79706,4,-163.7,-1010.86,-24.78,-71.41,-51.27,9.16,-13.17,50.74,-1.39
3,79716,0,0.09775199999999999,,,,,,,,
4,79717,1,0.0,,,,,,,,
5,79719,0,2.297702,,,,,,,,
6,79721,0,0.688299,,,,,,,,
0,79724,5,12.21,-435.06,888.18,26.86,17.09,15.26,33.96,29.31,-24.58
1,79734,5,3.66,-986.33,164.79,81.18,15.26,2.44,4.55,51.22,-17.2
2,79749,5,-130.49,-1014.4,-26.0,-88.5,23.19,39.67,-13.24,50.71,-2.34
3,79759,1,0.09775199999999999,,,,,,,,
4,79761,0,0.0,,,,,,,,
5,79763,0,2.297702,,,,,,,,
6,79764,1,0.688299,,,,,,,,
0,79768,4,-11.11,-450.32,902.95,25.02,32.35,-2.44,34.51,29.66,-23.68
1,79778,5,1.59,-977.42,181.76,96.44,12.82,0.0,4.19,51.05,-17.5
2,79789,4,-60.3,-995.36,-28.69,-120.85,17.09,49.44,-13.24,50.71,-2.34
3,79798,0,0.09775199999999999,,,,,,,,
4,79800,0,0.0,,,,,,,,
5,79801,1,2.195609,,,,,,,,
6,79803,0,0.589391,,,,,,,,
0,79807,4,3.3,-430.05,882.2,18.92,81.79,-5.49,34.61,29.61,-25.35
1,79821,4,-0.12,-985.6,173.46,84.23,4.27,-33.57,3.93,50.95,-18.3
2,79832,4,-88.99,-1012.94,6.84,-189.21,-31.74,29.3,-13.02,50.72,-2.25
