id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,15:37:36,04 21 2021
0,11404,4,96.19,-486.21,834.59,31.74,22.58,21.36,20.94,50.09,-19.54
1,11415,5,-25.39,112.79,1024.9,30.52,-4.27,10.99,-4.33,27.77,-20.72
2,11427,5,-82.52,-87.04,954.47,133.06,-296.02,83.01,-25.16,63.51,-22.57
3,11451,0,0.0,,,,,,,,
4,11452,0,0.0,,,,,,,,
5,11454,0,0.0,,,,,,,,
6,11456,0,0.0,,,,,,,,
0,11459,4,86.43,-501.71,842.53,0.0,-14.65,4.27,21.98,50.00,-20.53
1,11471,4,-28.44,118.77,1029.66,28.08,-20.14,1.22,-4.77,27.70,-22.36
2,11483,5,-165.28,-314.33,965.09,188.6,-331.42,243.53,-25.37,63.42,-22.57
3,11495,0,0.0,,,,,,,,
4,11497,0,0.0,,,,,,,,
5,11498,1,0.0,,,,,,,,
6,11500,0,0.0,,,,,,,,
0,11503,5,117.92,-494.63,852.17,-19.53,-54.93,-22.58,20.83,49.58,-20.01
1,11521,4,-31.74,118.16,1028.56,-26.86,-23.19,2.44,-5.03,27.32,-22.12
2,11533,4,-127.69,-252.81,945.92,140.99,-321.66,95.21,-25.5,63.50,-21.25
3,11545,0,0.195695,,,,,,,,
4,11546,0,0.0,,,,,,,,
5,11548,0,0.0,,,,,,,,
6,11550,0,0.0,,,,,,,,
0,11553,4,61.4,-453.98,876.71,1.22,-70.8,-33.57,20.07,49.67,-20.51
1,11566,4,-6.47,134.77,1091.8,-21.97,-55.54,5.49,-5.42,27.54,-22.84
2,11578,4,-174.56,-361.33,1018.92,140.38,-348.51,-10.38,-26.33,64.75,-20.46
3,11594,0,0.0,,,,,,,,
4,11596,0,0.0,,,,,,,,
5,11597,0,0.0,,,,,,,,
6,11599,0,0.0,,,,,,,,
0,11602,6,72.02,-491.46,870.36,93.38,-29.91,-13.43,19.56,49.57,-19.56
1,11615,4,-19.9,77.51,1084.72,-1.22,-90.94,21.36,-5.68,27.67,-21.74
2,11627,4,-249.63,-471.92,1045.65,108.64,-412.6,-202.03,-27.8,64.39,-20.51
3,11639,0,0.0,,,,,,,,
4,11640,0,0.0,,,,,,,,
5,11642,0,0.0,,,,,,,,
6,11644,0,0.097752,,,,,,,,
0,11648,4,19.53,-526.73,922.97,177.0,-80.57,-42.11,19.62,51.11,-20.94
1,11665,4,34.79,274.78,1365.11,-32.96,-220.95,32.96,-5.64,27.19,-22.64
2,11677,4,-402.71,-386.96,1051.88,76.29,-419.31,-229.49,-30.41,64.18,-19.06
3,11688,0,0.0,,,,,,,,
4,11691,0,0.0,,,,,,,,
5,11693,0,0.392157,,,,,,,,
6,11694,1,0.589391,,,,,,,,
0,11698,4,12.33,-446.9,1005.13,512.08,52.49,1.22,18.36,52.03,-20.26
1,11710,4,31.98,254.03,1447.88,212.4,-692.14,75.07,-7.09,27.87,-22.17
2,11721,4,-294.92,-113.28,1201.9,68.97,-296.63,-372.92,-30.41,64.18,-19.06
3,11732,0,0.0,,,,,,,,
4,11739,1,0.0,,,,,,,,
5,11741,0,0.392157,,,,,,,,
6,11743,0,0.688299,,,,,,,,
0,11746,5,59.57,-493.53,901.98,1082.15,130.0,73.85,18.57,53.21,-18.57
1,11758,5,-6.47,149.05,1328.0,272.83,-995.48,100.1,-9.19,27.71,-20.67
2,11770,6,-194.82,-366.7,1171.63,55.54,-389.4,-188.6,-31.92,64.12,-19.46
3,11783,0,0.0,,,,,,,,
4,11785,0,0.0,,,,,,,,
5,11786,0,0.195695,,,,,,,,
6,11788,0,0.490677,,,,,,,,
0,11791,5,102.17,-539.18,849.0,1469.12,134.28,-32.96,19.67,55.31,-16.17
1,11803,5,4.76,15.99,1397.22,180.05,-1314.7,59.2,-12.76,29.28,-18.98
2,11821,4,-137.08,-285.16,1162.84,67.14,-579.22,-334.47,-33.2,64.27,-18.54
3,11833,0,0.0,,,,,,,,
4,11834,0,0.0,,,,,,,,
5,11836,0,0.0,,,,,,,,
6,11838,0,0.392157,,,,,,,,
0,11841,5,116.33,-644.29,693.36,1959.84,25.63,-228.27,19.19,57.80,-10.06
1,11853,4,-3.78,102.42,1354.61,-25.02,-1809.69,-6.71,-18.08,30.18,-15.78
2,11866,4,50.66,-79.1,1123.66,68.97,-696.41,-423.58,-35.63,63.57,-18.32
3,11878,0,0.0,,,,,,,,
4,11879,0,0.0,,,,,,,,
5,11886,0,0.0,,,,,,,,
6,11887,0,0.29383,,,,,,,,
