-1,119,119,119,119,119,119,20,20,20
0,15338,0,0.490677
1,15340,0,0.000000
2,15341,0,1.992032
3,15343,0,1.185771
0,15345,0,0.490677
1,15346,0,0.000000
2,15348,0,2.093719
3,15349,0,1.085883
0,15351,0,0.490677
1,15352,0,0.000000
2,15354,0,1.992032
3,15355,1,1.085883
0,15357,0,0.490677
1,15360,0,0.000000
2,15361,0,1.992032
3,15363,0,1.185771
0,15364,1,0.490677
1,15366,0,0.000000
2,15367,1,1.992032
3,15369,0,1.085883
0,15371,0,0.490677
1,15372,1,0.000000
2,15374,0,1.992032
3,15375,1,1.185771
0,15381,0,0.490677
1,15382,0,0.000000
2,15384,0,2.093719
3,15385,0,1.185771
0,15387,0,0.490677
1,15389,0,0.000000
2,15390,0,2.093719
3,15392,0,1.185771
0,15393,1,0.490677
1,15395,0,0.000000
2,15396,1,2.093719
3,15398,0,1.185771
0,15400,0,0.490677
1,15401,0,0.000000
2,15404,0,1.992032
3,15405,1,1.185771
0,15407,0,0.490677
1,15409,0,0.000000
2,15410,0,2.093719
3,15412,0,1.185771
0,15413,1,0.490677
1,15415,0,0.000000
2,15416,1,2.093719
3,15418,0,1.185771
0,15420,0,0.490677
1,15421,0,0.000000
2,15426,1,2.093719
3,15428,0,1.185771
0,15430,0,0.490677
1,15431,1,0.000000
2,15433,0,1.992032
3,15434,1,1.185771
0,15436,0,0.490677
1,15438,0,0.000000
2,15439,0,1.992032
3,15441,0,1.185771
0,15443,0,0.490677
1,15444,0,0.000000
2,15446,1,2.093719
3,15448,0,1.185771
0,15450,0,0.490677
1,15451,0,0.000000
2,15453,0,2.093719
3,15454,0,1.185771
0,15456,0,0.490677
1,15458,0,0.000000
2,15459,0,2.093719
3,15461,0,1.185771
0,15462,0,0.490677
1,15464,0,0.000000
2,15465,0,2.093719
3,15471,0,1.185771
0,15473,0,0.490677
1,15474,0,0.000000
2,15476,0,2.093719
3,15477,0,1.185771
0,15479,0,0.490677
1,15480,0,0.000000
2,15482,0,1.992032
3,15483,1,1.185771
0,15485,0,0.490677
1,15488,0,0.000000
2,15489,0,1.992032
3,15491,0,1.085883
0,15492,1,0.490677
1,15494,0,0.000000
2,15495,1,2.093719
3,15497,0,1.185771
0,15499,0,0.490677
1,15500,1,0.000000
2,15502,0,1.992032
3,15503,1,1.185771
0,15505,0,0.490677
1,15507,0,0.000000
2,15508,0,1.992032
3,15510,0,1.085883
0,15511,1,0.490677
1,15517,0,0.000000
2,15518,0,2.093719
3,15520,0,1.185771
0,15521,1,0.490677
1,15523,0,0.000000
2,15524,1,1.992032
3,15526,0,1.185771
0,15528,0,0.490677
1,15529,2,0.000000
2,15532,0,1.992032
3,15533,1,1.185771
0,15535,0,0.490677
1,15537,0,0.000000
2,15538,0,1.992032
3,15540,0,1.185771
0,15542,0,0.490677
1,15543,0,0.000000
2,15545,0,1.992032
3,15546,0,1.085883
0,15548,0,0.490677
1,15549,0,0.000000
2,15551,0,1.992032
3,15552,0,1.085883
0,15554,0,0.490677
1,15556,0,0.000000
2,15557,0,1.992032
3,15563,0,1.185771
0,15564,0,0.490677
1,15566,0,0.000000
2,15567,0,2.093719
3,15569,0,1.185771
0,15571,0,0.490677
1,15572,0,0.000000
2,15575,0,2.093719
3,15576,0,1.085883
0,15578,0,0.490677
1,15579,0,0.000000
2,15581,0,1.992032
3,15582,1,1.085883
0,15584,0,0.490677
1,15586,0,0.000000
2,15587,0,1.992032
3,15589,0,1.085883
0,15590,1,0.490677
1,15592,0,0.000000
2,15593,1,1.992032
3,15595,0,1.085883
0,15597,0,0.490677
1,15598,1,0.000000
2,15600,0,2.093719
3,15601,1,1.085883
0,15607,0,0.490677
1,15608,0,0.000000
2,15610,0,2.093719
3,15611,1,1.185771
0,15613,0,0.490677
1,15616,0,0.000000
2,15617,0,2.093719
3,15619,0,1.085883
0,15620,1,0.490677
1,15622,0,0.000000
2,15623,1,2.093719
3,15625,0,1.185771
0,15627,0,0.490677
1,15628,1,0.000000
2,15630,0,2.093719
3,15631,1,1.185771
0,15633,0,0.490677
1,15635,0,0.000000
2,15636,0,2.093719
3,15638,0,1.185771
0,15640,0,0.490677
1,15641,0,0.000000
2,15642,1,2.093719
3,15644,0,1.185771
0,15646,0,0.490677
1,15647,0,0.000000
2,15652,1,2.093719
3,15654,0,1.085883
0,15656,0,0.490677
1,15657,2,0.000000
2,15660,0,2.093719
3,15661,1,1.085883
0,15663,0,0.490677
1,15665,0,0.000000
2,15666,0,2.093719
3,15668,0,1.085883
0,15670,0,0.490677
1,15671,0,0.000000
2,15673,0,2.093719
3,15674,0,1.085883
0,15676,0,0.490677
1,15677,0,0.000000
2,15679,0,1.992032
3,15680,0,1.085883
0,15682,0,0.490677
1,15684,0,0.000000
2,15685,0,1.992032
3,15687,0,1.085883
0,15688,1,0.490677
1,15690,0,0.000000
2,15691,1,1.992032
3,15697,0,1.185771
0,15698,1,0.490677
1,15700,0,0.000000
2,15702,1,2.093719
3,15704,0,1.185771
0,15706,0,0.490677
1,15707,0,0.000000
2,15709,0,2.093719
3,15710,0,1.185771
0,15712,0,0.490677
1,15714,0,0.000000
2,15715,0,1.992032
3,15717,0,1.085883
0,15718,0,0.490677
1,15720,0,0.000000
2,15721,0,1.992032
3,15723,0,1.185771
0,15725,0,0.490677
1,15726,0,0.000000
2,15728,0,1.992032
3,15729,1,1.185771
0,15731,0,0.490677
1,15732,1,0.000000
2,15734,0,1.992032
3,15735,1,1.085883
0,15737,1,0.490677
1,15744,0,0.000000
2,15745,0,1.992032
3,15747,0,1.185771
0,15749,0,0.490677
1,15750,0,0.000000
2,15752,0,1.992032
3,15753,0,1.185771
0,15755,0,0.490677
1,15756,0,0.000000
2,15758,0,1.992032
3,15759,0,1.085883
0,15761,0,0.490677
1,15763,0,0.000000
2,15764,0,1.992032
3,15766,0,1.085883
0,15767,1,0.490677
1,15769,0,0.000000
2,15770,1,1.992032
3,15772,0,1.185771
0,15774,0,0.490677
1,15775,0,0.000000
2,15777,0,1.992032
3,15778,1,1.085883
0,15780,0,0.490677
1,15782,0,0.000000
2,15783,0,1.992032
3,15789,1,1.185771
0,15791,0,0.490677
1,15793,0,0.000000
2,15794,0,1.992032
3,15796,0,1.085883
0,15797,1,0.490677
1,15799,0,0.000000
2,15800,1,1.992032
3,15802,0,1.185771
0,15804,0,0.490677
1,15805,1,0.000000
2,15807,0,1.992032
3,15808,1,1.185771
0,15810,0,0.490677
1,15812,0,0.000000
2,15813,0,1.992032
3,15815,0,1.185771
0,15817,0,0.490677
1,15818,0,0.000000
2,15819,1,1.992032
3,15821,0,1.185771
0,15823,0,0.490677
1,15824,0,0.000000
2,15826,0,1.992032
3,15827,0,1.185771
0,15836,0,0.490677
1,15837,0,0.000000
2,15839,0,1.992032
3,15840,1,1.185771
0,15842,0,0.490677
1,15843,1,0.000000
2,15845,0,1.992032
3,15846,1,1.085883
0,15848,1,0.490677
1,15850,0,0.000000
2,15851,1,1.992032
3,15853,0,1.185771
0,15855,0,0.490677
1,15856,0,0.000000
2,15857,1,1.992032
3,15859,0,1.185771
0,15861,0,0.490677
1,15863,0,0.000000
2,15864,0,1.992032
3,15866,0,1.185771
0,15867,0,0.490677
1,15869,0,0.000000
2,15870,0,1.992032
3,15873,0,1.185771
0,15875,0,0.490677
1,15876,0,0.000000
2,15881,1,1.992032
3,15883,0,1.185771
0,15885,0,0.490677
1,15886,0,0.000000
2,15888,0,1.992032
3,15889,0,1.185771
0,15891,0,0.490677
1,15893,0,0.000000
2,15894,0,1.992032
3,15896,0,1.085883
0,15897,0,0.490677
1,15899,0,0.000000
2,15900,0,1.992032
3,15902,0,1.185771
0,15904,0,0.490677
1,15905,0,0.000000
2,15907,0,1.992032
3,15908,1,1.185771
0,15910,0,0.490677
1,15911,1,0.000000
2,15913,0,1.992032
3,15915,1,1.185771
0,15917,1,0.490677
1,15919,0,0.000000
2,15920,1,1.992032
3,15926,0,1.185771
0,15927,1,0.490677
1,15929,0,0.000000
2,15930,1,1.992032
3,15932,0,1.185771
0,15934,0,0.490677
1,15935,1,0.000000
2,15937,0,1.992032
3,15938,1,1.185771
0,15940,0,0.490677
1,15942,0,0.000000
2,15943,0,1.992032
3,15945,0,1.185771
0,15947,0,0.490677
1,15948,0,0.000000
2,15949,1,1.992032
3,15951,0,1.185771
0,15953,0,0.490677
1,15954,0,0.000000
2,15956,0,1.992032
3,15958,0,1.185771
0,15960,0,0.490677
1,15962,0,0.000000
2,15963,0,1.992032
3,15965,0,1.185771
0,15966,1,0.490677
1,15972,0,0.000000
2,15973,0,1.992032
3,15975,0,1.185771
0,15977,0,0.490677
1,15978,0,0.000000
2,15980,0,1.992032
3,15981,0,1.185771
0,15983,0,0.490677
1,15984,0,0.000000
2,15986,0,1.992032
3,15987,1,1.185771
0,15989,0,0.490677
1,15991,0,0.000000
2,15992,0,1.992032
3,15994,0,1.185771
0,15995,1,0.490677
1,15997,0,0.000000
2,15998,2,1.992032
3,16001,0,1.185771
0,16003,0,0.490677
1,16004,1,0.000000
2,16006,0,1.992032
3,16007,1,1.185771
0,16009,0,0.490677
1,16011,0,0.000000
2,16012,0,1.992032
3,16017,1,1.185771
0,16019,1,0.490677
1,16021,0,0.000000
2,16022,0,1.992032
3,16024,0,1.185771
0,16025,1,0.490677
1,16027,0,0.000000
2,16028,1,1.992032
3,16030,0,1.185771
0,16032,0,0.490677
1,16033,1,0.000000
2,16035,0,1.992032
3,16036,1,1.185771
0,16038,0,0.490677
1,16040,0,0.000000
2,16041,0,1.992032
3,16044,0,1.185771
0,16059,0,0.490677
1,16062,0,0.000000
2,16064,0,1.992032
3,16065,0,1.185771
0,16067,0,0.490677
1,16069,0,0.000000
2,16070,0,2.093719
3,16072,0,1.185771
0,16076,0,0.490677
1,16078,0,0.000000
2,16079,0,1.992032
3,16081,0,1.185771
0,16082,1,0.490677
1,16084,0,0.000000
2,16086,1,1.992032
3,16088,0,1.185771
0,16090,0,0.490677
1,16091,0,0.000000
2,16093,0,1.992032
3,16094,0,1.185771
0,16096,0,0.490677
1,16098,0,0.000000
2,16099,0,1.992032
3,16101,0,1.185771
0,16102,0,0.490677
1,16104,0,0.000000
2,16105,0,1.992032
3,16107,0,1.185771
0,16109,0,0.490677
1,16110,0,0.000000
2,16112,0,1.992032
3,16113,0,1.185771
0,16115,0,0.490677
1,16116,1,0.000000
2,16122,0,1.992032
3,16123,0,1.185771
0,16125,0,0.490677
1,16128,0,0.000000
2,16129,0,1.992032
3,16131,0,1.185771
0,16132,0,0.490677
1,16134,0,0.000000
2,16135,0,1.992032
3,16137,0,1.185771
0,16139,0,0.490677
1,16140,0,0.000000
2,16142,0,1.992032
3,16143,1,1.185771
0,16145,0,0.490677
1,16146,1,0.000000
2,16148,0,1.992032
3,16149,1,1.185771
0,16151,1,0.490677
1,16153,0,0.000000
2,16154,1,1.992032
3,16156,0,1.185771
0,16158,0,0.490677
1,16159,0,0.000000
2,16161,0,1.992032
3,16166,0,1.185771
0,16168,0,0.490677
