id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,14:39:44,04 07 2021
0,335196,4,99.73,-202.03,808.96,65.31,294.8,-118.41,33.51,40.66,-2.53
1,335230,5,-204.83,-1073.0,80.32,18.31,32.35,-70.8,-2.7,40.50,-16.02
2,335243,4,-289.43,-878.17,496.58,-708.01,422.97,244.14,-18.37,41.08,-13.65
3,335254,1,11.304348,,,,,,,,
4,335256,0,0.986193,,,,,,,,
5,335258,0,0.0,,,,,,,,
6,335260,0,0.0,,,,,,,,
0,335263,5,100.34,-657.35,958.13,343.63,-120.24,-379.03,34.52,40.89,-0.87
1,335276,5,-428.83,-1503.66,-57.25,-479.13,496.22,257.57,-3.78,40.93,-17.29
2,335288,5,-226.56,-1381.1,155.88,-615.84,463.26,316.16,-17.71,39.93,-16.32
3,335305,0,9.284953,,,,,,,,
4,335306,1,0.688299,,,,,,,,
5,335308,0,0.0,,,,,,,,
6,335310,0,0.0,,,,,,,,
0,335313,6,333.86,-654.3,1068.73,800.17,47.0,-534.67,32.19,44.13,0.89
1,335326,5,-388.55,-1641.36,162.6,-869.14,570.68,-253.3,-1.76,39.40,-22.18
2,335338,5,23.8,-1429.2,122.68,-765.99,504.15,121.46,-15.73,39.62,-18.74
3,335350,0,8.820405000000001,,,,,,,,
4,335352,0,0.49067700000000003,,,,,,,,
5,335354,0,0.0,,,,,,,,
6,335355,0,0.0,,,,,,,,
0,335360,4,427.0,-652.1,1069.82,972.29,685.42,-892.33,28.45,48.73,5.10
1,335376,5,90.21,-823.0,-816.28,-692.14,740.36,-355.22,-2.58,36.22,-26.09
2,335388,5,130.74,-916.02,-484.86,-534.67,874.63,-74.46,-14.12,37.96,-22.62
3,335400,0,8.589608,,,,,,,,
4,335403,0,0.49067700000000003,,,,,,,,
5,335405,0,0.0,,,,,,,,
6,335406,0,0.0,,,,,,,,
0,335410,4,571.04,42.36,962.16,507.2,462.65,-203.25,26.57,49.87,7.39
1,335422,4,-184.57,-719.48,-750.73,-258.18,315.55,-463.26,-3.1,33.34,-28.26
2,335434,4,-7.08,-741.82,-414.06,-34.18,330.2,-336.91,-12.3,35.84,-24.94
3,335451,0,8.704883,,,,,,,,
4,335453,0,0.49067700000000003,,,,,,,,
5,335454,1,0.0,,,,,,,,
6,335456,0,0.0,,,,,,,,
0,335460,4,675.78,-323.36,1220.58,-224.61,285.64,-108.03,27.15,49.82,7.97
1,335472,4,153.93,-755.62,-595.58,474.85,269.17,-55.54,-2.91,33.35,-29.26
2,335484,5,92.04,-912.11,-190.67,558.47,-209.35,-415.65,-12.95,35.16,-23.74
3,335496,1,8.474575999999999,,,,,,,,
4,335498,0,0.39215700000000003,,,,,,,,
5,335500,0,0.0,,,,,,,,
6,335502,0,0.0,,,,,,,,
0,335505,4,414.92,-402.71,861.82,-559.69,277.1,540.77,28.15,48.52,8.36
1,335522,4,15.63,-1009.64,-91.06,930.79,-243.53,-218.51,-3.63,34.06,-26.76
2,335535,4,55.66,-978.15,29.05,783.08,-307.01,-369.26,-14.07,35.95,-22.89
3,335546,0,8.474575999999999,,,,,,,,
4,335548,0,0.29383000000000004,,,,,,,,
5,335550,0,0.0,,,,,,,,
6,335552,0,0.0,,,,,,,,
0,335555,4,132.57,-590.94,765.87,-431.52,162.96,808.72,30.86,47.17,5.71
1,335567,3,-16.6,-983.52,162.6,798.34,-416.87,-246.58,-3.63,34.06,-26.76
2,335579,4,1.71,-970.95,280.52,745.24,-510.25,-344.85,-15.59,37.06,-19.82
3,335595,0,8.474575999999999,,,,,,,,
4,335597,0,0.195695,,,,,,,,
5,335599,0,0.0,,,,,,,,
6,335600,1,0.0,,,,,,,,
0,335604,4,29.66,-733.15,602.78,-411.99,187.99,861.82,34.13,45.13,5.03
1,335617,4,297.61,-944.46,495.36,773.93,-585.33,-214.84,-4.99,35.07,-23.84
2,335629,4,224.12,-875.24,560.3,650.02,-564.58,-71.41,-16.74,37.95,-18.05
3,335640,1,8.474575999999999,,,,,,,,
4,335642,0,0.195695,,,,,,,,
5,335644,0,0.0,,,,,,,,
6,335646,0,0.0,,,,,,,,
0,335649,5,-178.47,-1028.08,140.75,-162.96,-321.04,985.11,36.79,43.63,3.47
1,335667,4,-266.24,-1234.86,1290.28,333.25,-852.05,81.79,-6.64,35.84,-21.33
2,335679,4,-413.57,-1057.25,1212.52,203.25,-911.87,-65.31,-18.74,39.12,-15.81
3,335691,0,8.589608,,,,,,,,
4,335692,1,0.195695,,,,,,,,
5,335694,0,0.0,,,,,,,,
6,335696,0,0.0,,,,,,,,
0,335699,6,-553.34,-1507.32,-540.65,616.46,-170.9,-74.46,37.92,42.87,3.22
1,335712,5,-735.6,-1274.78,2108.28,-876.46,54.32,-108.03,-7.97,36.98,-20.85
2,335724,5,-1028.69,-937.01,2430.79,-895.39,-228.27,-159.3,-19.24,39.15,-15.25
3,335741,0,8.474575999999999,,,,,,,,
4,335744,0,0.49067700000000003,,,,,,,,
5,335746,0,0.0,,,,,,,,
6,335747,0,0.0,,,,,,,,
0,335751,4,-1182.13,-864.26,845.09,-207.52,-927.73,-1127.32,34.63,44.96,3.81
1,335763,4,1681.52,-1009.52,-12.45,-2.44,515.14,892.94,-8.57,36.51,-23.79
2,335775,4,1433.23,-752.93,196.41,-981.45,1004.03,660.4,-18.77,38.53,-20.40
3,335787,1,8.474575999999999,,,,,,,,
4,335789,1,0.787402,,,,,,,,
5,335791,0,0.0,,,,,,,,
6,335793,0,0.0,,,,,,,,
0,335801,4,-365.72,-721.19,693.6,-587.77,-177.61,-313.72,30.91,45.61,1.35
1,335813,4,-378.54,-1027.22,331.18,431.52,-141.6,-133.06,-2.8,36.88,-24.85
2,335825,5,-771.24,-1182.37,480.59,-847.17,-531.01,225.83,-19.09,36.87,-21.50
3,335838,0,7.676131,,,,,,,,
4,335840,0,1.085883,,,,,,,,
5,335841,1,0.0,,,,,,,,
6,335843,0,0.589391,,,,,,,,
0,335847,4,151.61,-527.34,903.56,-443.12,-346.68,-487.67,27.33,47.67,-0.39
1,335859,4,118.65,-1143.68,287.11,-136.11,58.59,403.44,-4.05,38.02,-24.63
2,335876,5,110.96,-850.59,674.8,-791.63,75.07,231.32,-17.74,35.61,-24.49
3,335888,0,6.444907,,,,,,,,
4,335890,0,1.2858559999999999,,,,,,,,
5,335892,0,0.0,,,,,,,,
6,335893,0,1.3861379999999999,,,,,,,,
0,335897,4,-68.36,-635.25,864.5,-43.33,-285.03,-234.38,23.83,49.63,-1.86
1,335909,4,131.47,-1129.27,333.5,-210.57,-12.21,440.67,-1.93,38.42,-24.54
2,335922,4,366.33,-1050.54,784.55,-499.88,272.83,240.48,-16.78,33.50,-27.19
3,335934,0,6.004141000000001,,,,,,,,
4,335935,1,0.886699,,,,,,,,
5,335937,0,0.0,,,,,,,,
6,335943,1,1.8905470000000002,,,,,,,,
0,335947,4,-162.96,-383.54,1164.92,728.76,-276.49,89.72,22.63,50.28,-1.84
1,335960,4,526.25,-2214.23,346.92,-659.79,-361.94,-216.67,-0.2,36.34,-25.71
2,335972,4,478.39,-2019.04,747.56,-352.17,-359.5,193.48,-15.44,33.31,-26.87
3,335984,0,5.349794,,,,,,,,
4,335986,0,0.688299,,,,,,,,
5,335987,1,0.0,,,,,,,,
6,335989,0,1.587301,,,,,,,,
0,335993,4,8.79,-291.5,1351.68,2630.62,-496.83,394.29,25.2,50.23,4.03
1,336006,4,95.09,-2819.7,-195.43,-1795.65,-465.7,-1052.25,-0.13,33.84,-26.45
2,336022,5,136.47,-2257.57,-460.33,-617.07,-1021.12,41.5,-16.52,32.67,-26.14
3,336034,0,3.225806,,,,,,,,
4,336036,0,0.0,,,,,,,,
5,336038,0,0.0,,,,,,,,
6,336039,0,0.0,,,,,,,,
