-1,119,119,119,119,119,119,20,20,20
0,26024,0,0.490677
1,26027,0,0.000000
2,26028,0,2.708124
3,26030,0,1.688183
0,26032,0,0.490677
1,26033,0,0.000000
2,26035,0,2.708124
3,26036,0,1.688183
0,26038,0,0.392157
1,26039,0,0.000000
2,26041,0,2.708124
3,26042,1,1.688183
0,26044,0,0.392157
1,26046,0,0.000000
2,26047,0,2.708124
3,26049,0,1.688183
0,26050,1,0.392157
1,26052,0,0.000000
2,26053,1,2.708124
3,26055,0,1.688183
0,26057,0,0.293830
1,26058,1,0.000000
2,26060,0,2.708124
3,26061,1,1.688183
0,26067,0,0.293830
1,26068,0,0.000000
2,26071,0,2.708124
3,26072,1,1.688183
0,26074,0,0.293830
1,26076,0,0.000000
2,26077,0,2.708124
3,26079,0,1.688183
0,26080,1,0.293830
1,26082,0,0.000000
2,26083,1,2.708124
3,26085,0,1.688183
0,26087,0,0.293830
1,26088,1,0.000000
2,26090,0,2.708124
3,26091,1,1.688183
0,26093,0,0.293830
1,26095,0,0.000000
2,26096,0,2.605211
3,26098,0,1.688183
0,26100,0,0.293830
1,26101,0,0.000000
2,26103,0,2.708124
3,26104,0,1.587301
0,26106,0,0.392157
1,26107,0,0.000000
2,26113,1,2.708124
3,26115,0,1.587301
0,26117,0,0.392157
1,26118,1,0.000000
2,26120,0,2.605211
3,26121,1,1.486620
0,26123,0,0.392157
1,26125,0,0.000000
2,26126,0,2.605211
3,26128,0,1.486620
0,26130,0,0.392157
1,26131,0,0.000000
2,26132,1,2.605211
3,26134,0,1.486620
0,26136,0,0.392157
1,26137,0,0.000000
2,26139,0,2.605211
3,26140,0,1.486620
0,26142,0,0.392157
1,26144,0,0.000000
2,26145,0,2.605211
3,26147,0,1.386138
0,26148,0,0.392157
1,26150,0,0.000000
2,26151,0,2.502502
3,26158,0,1.386138
0,26160,0,0.490677
1,26161,0,0.000000
2,26163,0,2.502502
3,26164,0,1.285856
0,26166,0,0.392157
1,26167,0,0.000000
2,26169,0,2.502502
3,26170,0,1.285856
0,26172,0,0.392157
1,26174,0,0.000000
2,26175,0,2.502502
3,26177,0,1.185771
0,26178,1,0.392157
1,26180,0,0.000000
2,26181,1,2.502502
3,26183,0,1.185771
0,26185,0,0.490677
1,26186,0,0.000000
2,26188,0,2.502502
3,26189,1,1.185771
0,26191,0,0.490677
1,26193,0,0.000000
2,26194,0,2.502502
3,26196,0,1.185771
0,26198,1,0.490677
1,26204,0,0.000000
2,26205,0,2.502502
3,26207,0,1.185771
0,26208,1,0.490677
1,26210,0,0.000000
2,26211,1,2.502502
3,26213,0,1.085883
0,26215,0,0.490677
1,26216,1,0.000000
2,26218,0,2.502502
3,26219,1,1.085883
0,26221,0,0.490677
1,26223,0,0.000000
2,26224,0,2.502502
3,26226,0,0.986193
0,26227,1,0.490677
1,26229,0,0.000000
2,26230,1,2.502502
3,26232,0,0.986193
0,26234,0,0.490677
1,26235,0,0.000000
2,26237,0,2.502502
3,26238,0,0.986193
0,26241,0,0.490677
1,26243,0,0.000000
2,26244,0,2.502502
3,26249,1,0.787402
0,26251,0,0.589391
1,26253,0,0.000000
2,26254,0,2.502502
3,26256,0,0.688299
0,26257,1,0.589391
1,26259,0,0.000000
2,26260,1,2.605211
3,26262,0,0.688299
0,26264,0,0.589391
1,26265,0,0.000000
2,26267,0,2.605211
3,26268,0,0.589391
0,26270,0,0.589391
1,26272,0,0.000000
2,26273,0,2.708124
3,26275,0,0.490677
0,26276,0,0.589391
1,26278,0,0.000000
2,26279,0,2.708124
3,26281,0,0.097752
0,26284,0,0.589391
1,26285,0,0.000000
2,26287,0,2.914573
3,26288,0,0.097752
0,26294,0,0.589391
1,26295,0,0.000000
2,26297,0,2.914573
3,26298,0,0.000000
0,26300,0,0.589391
1,26302,0,0.000000
2,26303,0,2.914573
3,26305,0,0.000000
0,26306,0,0.589391
1,26308,0,0.000000
2,26309,0,2.914573
3,26311,0,0.000000
0,26312,0,0.589391
1,26314,0,0.000000
2,26315,0,2.914573
3,26317,0,0.000000
0,26318,0,0.589391
1,26320,0,0.000000
2,26321,0,2.914573
3,26323,0,0.000000
0,26326,0,0.589391
1,26327,0,0.000000
2,26329,0,2.811245
3,26330,0,0.000000
0,26332,0,0.589391
1,26333,0,0.000000
2,26338,1,2.914573
3,26340,0,0.000000
0,26342,0,0.589391
1,26343,0,0.000000
2,26345,0,2.811245
3,26346,0,0.000000
0,26348,0,0.490677
1,26349,0,0.000000
2,26351,0,2.811245
3,26352,0,0.000000
0,26354,0,0.589391
1,26356,0,0.000000
2,26357,0,2.811245
3,26359,0,0.000000
0,26360,0,0.589391
1,26362,0,0.000000
2,26363,0,2.811245
3,26365,0,0.000000
0,26366,2,0.490677
1,26369,0,0.000000
2,26370,1,2.811245
3,26372,0,0.000000
0,26373,1,0.490677
1,26375,0,0.000000
2,26376,1,2.811245
3,26382,0,0.000000
0,26383,1,0.490677
1,26385,0,0.000000
2,26386,1,2.914573
3,26388,0,0.000000
0,26389,1,0.490677
1,26391,0,0.000000
2,26392,1,2.914573
3,26394,0,0.000000
0,26396,0,0.392157
1,26397,0,0.000000
2,26399,0,2.914573
3,26400,1,0.097752
0,26402,0,0.392157
1,26403,1,0.000000
2,26405,0,2.914573
3,26406,1,0.195695
0,26408,1,0.392157
1,26411,0,0.000000
2,26412,1,2.811245
3,26414,0,0.490677
0,26415,1,0.392157
1,26417,0,0.000000
2,26418,1,2.811245
3,26420,0,0.589391
0,26422,0,0.293830
1,26427,0,0.000000
2,26429,0,2.811245
3,26430,0,0.688299
0,26432,0,0.293830
1,26433,0,0.000000
2,26435,0,2.708124
3,26436,1,0.787402
0,26438,0,0.195695
1,26440,0,0.000000
2,26441,0,2.605211
3,26443,0,0.986193
0,26444,1,0.097752
1,26446,0,0.000000
2,26447,1,2.605211
3,26449,0,1.085883
0,26451,0,0.097752
1,26452,2,0.000000
2,26455,0,2.605211
3,26456,1,1.085883
0,26458,0,0.000000
1,26459,1,0.000000
2,26461,0,2.605211
3,26462,1,1.185771
0,26464,0,0.000000
1,26466,0,0.000000
2,26467,0,2.605211
3,26473,0,1.285856
0,26474,0,0.000000
1,26476,0,0.000000
2,26477,0,2.708124
3,26479,0,1.386138
0,26481,0,0.000000
1,26482,0,0.000000
2,26483,1,2.708124
3,26485,0,1.486620
0,26487,0,0.000000
1,26488,0,0.000000
2,26489,1,2.605211
3,26491,0,1.587301
0,26493,0,0.000000
1,26494,0,0.000000
2,26497,0,2.605211
3,26498,1,1.587301
0,26500,0,0.000000
1,26501,0,0.000000
2,26503,0,2.708124
3,26504,1,1.587301
0,26506,0,0.000000
1,26508,0,0.000000
2,26509,0,2.708124
3,26511,0,1.789265
0,26516,0,0.000000
1,26517,1,0.000000
2,26519,0,2.708124
3,26520,1,1.890547
0,26522,0,0.000000
1,26524,0,0.000000
2,26525,0,2.708124
3,26527,0,1.890547
0,26528,1,0.000000
1,26530,0,0.000000
2,26531,0,2.708124
3,26533,0,1.890547
0,26535,0,0.000000
1,26536,0,0.000000
2,26539,0,2.708124
3,26540,0,1.890547
0,26542,0,0.000000
1,26543,0,0.000000
2,26545,0,2.605211
3,26546,0,1.789265
0,26548,0,0.000000
1,26549,1,0.000000
2,26551,0,2.605211
3,26552,1,1.688183
0,26554,0,0.000000
1,26555,1,0.000000
2,26561,0,2.708124
3,26562,1,1.285856
0,26564,0,0.000000
1,26566,0,0.000000
2,26567,0,2.811245
3,26569,0,0.589391
0,26570,0,0.000000
1,26572,0,0.000000
2,26573,0,2.811245
3,26575,0,0.000000
0,26576,1,0.000000
1,26578,0,0.000000
2,26579,0,2.811245
3,26582,0,0.000000
0,26583,0,0.000000
1,26585,0,0.000000
2,26586,0,2.502502
3,26588,0,0.000000
0,26589,1,0.000000
1,26591,0,0.000000
2,26592,1,2.502502
3,26594,0,0.000000
0,26595,0,0.000000
1,26597,0,0.000000
2,26598,0,2.400000
3,26603,1,0.000000
0,26605,0,0.000000
1,26607,0,0.000000
2,26608,0,2.400000
3,26610,0,0.000000
0,26611,0,0.000000
1,26613,0,0.000000
2,26614,0,2.400000
3,26615,1,0.000000
0,26617,0,0.000000
1,26619,0,0.000000
2,26620,0,2.297702
3,26622,0,0.000000
0,26624,0,0.000000
1,26626,0,0.000000
2,26627,0,2.297702
3,26629,0,0.000000
0,26630,0,0.000000
1,26632,0,0.000000
2,26633,0,2.297702
3,26635,0,0.000000
0,26636,0,0.000000
1,26638,0,0.000000
2,26639,0,2.297702
3,26641,0,0.000000
0,26642,0,0.000000
1,26648,0,0.000000
2,26649,0,2.297702
3,26650,1,0.000000
0,26652,0,0.000000
1,26653,0,0.000000
2,26655,0,2.297702
3,26656,0,0.000000
0,26658,0,0.000000
1,26660,0,0.000000
2,26661,0,2.297702
3,26663,0,0.000000
0,26664,0,0.000000
1,26665,2,0.000000
2,26668,0,2.297702
3,26669,1,0.000000
0,26671,0,0.000000
1,26673,0,0.000000
2,26674,0,2.297702
3,26676,0,0.000000
0,26677,0,0.000000
1,26678,1,0.000000
2,26680,0,2.297702
3,26681,1,0.000000
0,26683,0,0.000000
1,26685,0,0.000000
2,26686,0,2.297702
3,26691,1,0.000000
0,26693,0,0.000000
1,26694,0,0.000000
2,26696,0,2.297702
3,26697,0,0.000000
0,26699,0,0.000000
1,26700,1,0.000000
2,26702,0,2.297702
3,26703,1,0.000000
0,26705,0,0.000000
1,26706,0,0.000000
2,26708,0,2.297702
3,26710,0,0.000000
0,26712,0,0.000000
1,26713,1,0.000000
2,26715,0,2.297702
3,26716,1,0.000000
0,26731,0,0.000000
1,26734,1,0.000000
2,26736,0,2.297702
3,26737,1,0.000000
0,26739,0,0.000000
1,26741,0,0.000000
2,26742,0,2.297702
3,26744,0,0.000000
0,26748,0,0.000000
1,26749,0,0.000000
2,26752,0,2.297702
3,26753,0,0.000000
0,26755,0,0.000000
1,26756,0,0.000000
2,26758,0,2.297702
3,26759,0,0.000000
0,26761,0,0.000000
1,26762,0,0.000000
2,26764,0,2.195609
3,26765,0,0.097752
0,26767,0,0.000000
1,26768,1,0.000000
2,26770,0,2.195609
3,26771,1,0.097752
0,26773,0,0.000000
1,26774,1,0.000000
2,26776,0,2.195609
3,26777,1,0.000000
0,26779,0,0.000000
1,26781,0,0.000000
2,26782,0,2.297702
3,26784,0,0.097752
0,26785,0,0.000000
1,26787,0,0.000000
2,26792,0,2.297702
3,26793,0,0.097752
0,26796,0,0.000000
1,26798,0,0.000000
2,26799,0,2.195609
3,26801,0,0.097752
0,26802,0,0.000000
1,26804,0,0.000000
2,26805,0,2.297702
3,26807,0,0.097752
0,26808,1,0.000000
1,26810,0,0.000000
2,26811,1,2.195609
3,26813,0,0.097752
0,26814,1,0.000000
1,26816,0,0.000000
2,26817,1,2.297702
3,26819,0,0.097752
0,26821,0,0.000000
1,26822,0,0.000000
2,26824,0,2.297702
3,26825,0,0.097752
0,26827,0,0.000000
1,26828,0,0.000000
2,26830,0,2.297702
3,26835,0,0.097752
0,26838,0,0.000000
1,26839,0,0.000000
2,26841,0,2.297702
3,26842,1,0.097752
0,26844,0,0.000000
1,26845,0,0.000000
2,26847,0,2.195609
3,26848,1,0.097752
0,26850,0,0.000000
1,26852,0,0.000000
2,26853,0,2.195609
3,26855,0,0.097752
0,26856,0,0.000000
1,26858,0,0.000000
2,26859,0,2.195609
3,26861,0,0.195695
0,26863,0,0.000000
1,26864,0,0.000000
2,26865,1,2.195609
3,26867,0,0.195695
0,26869,0,0.000000
1,26870,0,0.000000
2,26871,1,2.195609
3,26873,0,0.293830
0,26875,0,0.000000
1,26881,0,0.000000
2,26882,1,2.093719
3,26884,0,0.392157
0,26886,0,0.000000
1,26887,0,0.000000
2,26889,0,2.093719
3,26890,1,0.392157
0,26892,0,0.000000
1,26893,0,0.000000
2,26895,0,1.992032
3,26896,1,0.490677
0,26898,0,0.000000
1,26900,0,0.000000
2,26901,0,1.992032
3,26903,0,0.589391
0,26904,0,0.000000
1,26906,0,0.000000
2,26907,0,1.890547
3,26909,0,0.787402
0,26911,0,0.000000
1,26912,0,0.000000
2,26913,1,1.890547
3,26915,0,0.787402
0,26917,0,0.000000
1,26918,0,0.000000
2,26919,1,1.890547
3,26926,0,0.886699
0,26928,0,0.000000
1,26929,0,0.000000
2,26931,0,1.890547
3,26932,0,0.886699
0,26934,0,0.000000
