1,-18.31,39.43,971.31,39.06,30.52,7.93
2,-17.09,40.89,973.02,39.06,29.30,7.93
0,-18.19,38.94,973.27,40.28,28.69,9.16
1,-23.68,40.77,972.05,39.67,31.13,9.16
2,-26.98,38.94,970.95,39.06,29.91,7.93
0,-26.37,40.04,969.97,37.23,31.13,8.54
1,-20.87,39.31,973.02,39.06,29.30,9.16
2,-16.72,39.92,970.34,39.67,29.30,8.54
0,-21.36,40.65,970.70,37.84,31.74,7.93
1,-27.83,40.16,971.07,39.67,29.91,10.38
2,-25.76,36.99,972.05,39.06,31.13,9.16
0,-21.12,39.67,972.53,39.06,28.08,8.54
1,-17.09,40.65,971.92,37.23,29.91,8.54
2,-19.17,40.89,970.21,40.28,28.69,7.93
0,-23.68,38.70,971.68,39.06,29.30,8.54
1,-29.17,37.60,973.02,40.28,29.30,7.93
2,-25.63,39.06,970.58,37.23,29.30,9.16
0,-20.02,40.77,972.90,37.23,29.91,7.93
1,-17.09,39.31,972.90,38.45,28.08,7.93
2,-20.14,41.14,970.21,37.84,29.91,8.54
0,-26.73,35.77,969.12,39.06,28.08,9.16
1,-27.95,39.67,970.95,39.06,30.52,10.99
2,-21.48,36.62,970.95,38.45,29.91,8.54
0,-19.78,43.70,974.61,40.28,32.96,7.93
1,-18.19,38.94,972.90,37.84,29.91,9.16
2,-22.58,40.89,972.17,38.45,29.91,8.54
0,-25.02,37.35,970.83,39.67,29.30,8.54
1,-26.73,36.74,970.21,39.67,30.52,7.93
2,-24.05,39.79,969.36,39.06,30.52,9.16
0,-23.80,39.55,971.19,38.45,29.30,7.32
1,-17.46,39.18,973.02,39.67,29.91,7.93
2,-19.17,41.38,973.51,38.45,28.69,9.16
0,-23.07,40.53,970.58,37.84,29.30,9.16
1,-25.15,39.31,969.97,39.06,31.74,9.16
2,-25.15,38.09,970.95,37.23,28.69,9.77
0,-22.34,40.41,971.31,39.06,31.13,7.93
1,-22.09,38.33,971.19,37.84,31.13,8.54
2,-21.12,38.57,972.53,39.06,30.52,8.54
0,-21.48,40.04,973.39,40.89,31.13,9.77
1,-22.58,37.35,972.17,37.23,29.30,9.77
2,-23.19,39.18,972.17,39.06,29.30,9.16
0,-23.19,39.67,971.07,39.67,31.13,7.93
1,-21.73,39.55,968.38,39.67,30.52,6.10
2,-22.34,38.94,972.66,39.67,30.52,8.54
0,-21.00,39.18,973.39,39.67,31.13,9.77
1,-21.48,38.33,973.27,39.06,29.91,7.32
2,-23.07,39.31,971.68,39.06,30.52,7.93
0,-24.29,39.06,972.53,37.84,30.52,9.16
1,-23.32,40.16,971.56,37.23,31.13,7.93
2,-21.61,40.16,969.85,39.06,28.69,8.54
0,-21.12,39.31,972.29,38.45,28.69,9.16
1,-21.85,38.57,973.27,36.62,32.35,7.93
2,-20.87,39.67,970.70,37.84,29.91,8.54
0,-21.48,39.31,973.14,39.06,30.52,9.16
1,-17.94,41.02,971.80,39.06,29.30,7.93
2,-16.72,39.79,970.46,39.67,30.52,7.32
0,-20.26,38.70,970.83,39.06,29.30,7.32
1,-23.32,40.41,972.29,39.06,31.13,9.16
2,-24.29,38.57,972.05,39.67,31.74,7.93
0,-21.36,40.16,970.09,37.84,30.52,7.32
1,-23.44,38.33,972.66,39.06,29.91,8.54
2,-24.66,40.04,974.24,39.67,30.52,8.54
0,-23.80,37.35,972.90,37.84,29.91,7.93
1,-22.83,39.06,972.05,39.06,29.30,8.54
2,-21.73,38.45,969.97,39.67,29.91,8.54
0,-22.34,41.50,970.09,39.06,29.30,7.93
1,-21.12,38.94,970.21,37.84,28.69,7.93
2,-21.12,39.06,971.92,37.84,31.74,9.77
0,-22.22,39.55,972.78,39.06,30.52,7.93
1,-24.05,39.43,972.05,38.45,29.30,8.54
2,-24.05,40.04,972.17,38.45,29.91,7.93
0,-23.68,38.94,971.80,40.28,30.52,8.54
1,-22.22,39.06,970.70,39.67,29.91,9.16
2,-18.68,40.89,972.29,40.28,29.30,8.54
0,-20.87,37.72,971.80,37.23,29.91,6.71
1,-21.12,41.26,971.92,39.06,30.52,9.16
2,-25.02,37.60,972.53,39.67,31.13,7.32
0,-25.02,39.43,972.17,40.28,31.74,8.54
1,-25.27,37.60,970.83,37.84,28.08,8.54
2,-21.97,37.72,972.41,38.45,31.13,8.54
0,-19.65,41.75,971.92,39.06,29.30,7.93
1,-20.39,38.57,971.56,39.67,30.52,6.71
2,-22.95,41.14,973.51,41.50,30.52,8.54
0,-25.39,38.45,972.41,37.84,31.13,8.54
1,-24.41,38.57,970.09,39.06,29.91,7.32
2,-22.09,40.53,970.46,39.67,31.13,8.54
0,-18.19,39.31,970.21,38.45,28.69,7.93
1,-19.17,39.92,970.95,37.84,31.13,8.54
2,-21.12,37.35,969.85,38.45,31.13,9.77
0,-26.12,38.94,977.42,40.28,30.52,6.71
1,-25.02,38.45,972.78,39.06,29.91,8.54
2,-22.22,39.79,973.75,39.06,29.30,7.93
0,-22.09,40.53,976.32,40.89,29.30,8.54
1,-21.00,37.72,974.24,39.06,29.91,9.16
2,-21.85,38.21,970.34,37.84,28.69,8.54
0,-23.32,38.33,972.90,37.84,29.30,8.54
1,-23.93,38.82,973.51,39.06,30.52,9.16
2,-22.95,41.63,976.07,38.45,31.13,7.93
0,-21.61,39.31,973.39,37.23,27.47,7.32
1,-20.51,40.04,971.80,39.06,29.91,9.16
2,-21.85,38.82,971.19,39.06,29.91,7.93
0,-22.46,39.06,976.20,39.67,29.91,9.16
1,-22.09,36.99,967.53,39.06,28.08,8.54
2,-24.05,39.92,969.36,38.45,30.52,7.93
0,-23.93,38.70,973.27,38.45,31.13,8.54
1,-21.36,39.43,972.05,39.06,30.52,9.77
2,-19.53,41.02,968.02,38.45,29.30,9.16
0,-21.24,39.31,969.12,37.84,31.13,7.32
1,-22.34,41.02,971.56,39.06,29.91,8.54
2,-24.54,38.33,972.05,39.06,29.30,7.93
0,-25.27,40.04,972.53,38.45,30.52,9.16
1,-23.32,38.57,972.66,37.84,29.30,8.54
2,-20.51,39.92,972.29,39.06,29.91,7.32
0,-19.90,39.06,970.70,39.67,32.35,9.16
1,-23.44,39.18,971.56,36.62,29.91,8.54
2,-24.41,40.16,970.95,37.84,29.91,9.77
0,-25.39,39.43,973.14,37.84,30.52,9.77
1,-21.97,39.55,973.75,39.67,31.74,10.38
2,-20.51,39.06,972.05,39.67,28.69,7.93
0,-20.87,39.43,970.34,40.28,29.91,8.54
1,-22.46,38.82,971.68,37.84,30.52,7.93
2,-24.05,39.18,972.66,40.28,29.91,6.71
0,-24.05,38.82,972.53,38.45,29.91,9.16
1,-24.17,38.45,973.02,38.45,30.52,9.16
2,-22.34,40.53,974.98,38.45,30.52,9.77
0,-19.65,40.16,971.80,39.67,31.74,9.16
1,-21.00,38.57,971.07,37.84,29.91,7.93
2,-23.44,39.79,971.44,37.23,29.30,9.16
0,-26.12,38.09,967.41,37.84,30.52,7.93
1,-23.44,38.94,971.07,37.84,28.69,8.54
2,-20.26,40.04,973.02,39.06,30.52,8.54
0,-20.75,40.04,972.90,38.45,30.52,7.93
1,-19.78,39.55,971.80,38.45,29.91,7.93
2,-21.12,39.55,971.92,38.45,29.91,6.71
0,-19.90,37.35,967.90,38.45,29.30,7.32
1,-24.17,36.99,971.80,38.45,29.30,7.93
2,-23.56,39.79,969.85,38.45,29.30,6.71
0,-23.44,41.14,972.78,38.45,28.69,8.54
1,-22.83,37.60,970.83,37.84,29.91,10.38
2,-21.85,40.65,973.27,40.28,29.30,7.93
0,-23.68,38.09,970.58,37.84,30.52,8.54
1,-23.19,42.60,971.56,39.06,29.30,9.16
2,-21.12,36.62,970.21,37.23,29.30,10.38
0,-19.53,41.63,971.56,36.62,29.30,7.32
1,-21.73,39.31,973.14,37.84,30.52,9.16
2,-22.34,39.67,974.24,37.84,29.30,8.54
0,-25.15,39.18,972.90,38.45,29.91,8.54
1,-24.17,36.25,971.07,38.45,29.91,7.93
2,-24.05,39.18,970.46,39.67,31.13,8.54
0,-19.29,39.79,970.95,39.06,30.52,9.16
1,-20.02,41.75,973.14,38.45,31.13,7.93
2,-20.51,36.87,972.05,40.28,29.91,10.38
0,-23.56,41.75,972.90,39.06,29.30,9.16
1,-24.05,36.87,972.78,39.67,30.52,6.71
2,-23.93,41.75,973.02,38.45,29.30,8.54
0,-23.07,37.96,973.63,40.28,27.47,8.54
1,-24.41,39.55,972.05,39.67,29.91,9.77
2,-21.24,36.99,970.70,39.06,30.52,8.54
0,-20.63,42.11,972.05,38.45,29.30,8.54
1,-19.41,38.70,973.75,37.23,29.30,8.54
2,-21.61,43.70,972.53,39.06,30.52,7.93
0,-19.17,39.79,969.97,39.67,31.74,7.32
1,-24.29,37.60,969.12,39.06,29.91,7.32
2,-26.25,39.31,970.83,38.45,29.30,8.54
0,-24.41,38.33,972.66,37.84,29.30,8.54
1,-22.95,38.45,974.24,37.23,29.91,8.54
2,-22.83,37.96,973.39,39.06,30.52,9.77
0,-21.24,39.79,972.41,39.06,31.74,8.54
1,-17.94,43.21,974.85,39.06,29.91,8.54
2,-21.12,38.70,972.29,38.45,29.30,8.54
0,-24.17,40.53,971.19,38.45,31.13,8.54
1,-22.34,37.11,970.58,39.67,31.13,8.54
2,-23.19,39.31,972.05,37.84,29.30,9.16
0,-22.09,38.33,972.53,39.67,29.30,7.93
1,-23.80,39.79,973.27,39.67,30.52,8.54
2,-20.51,41.87,977.42,37.84,29.30,7.93
0,-22.09,39.67,971.56,37.23,28.69,8.54
1,-20.87,39.79,973.27,39.67,29.91,7.32
2,-20.51,38.70,970.58,39.06,29.91,8.54
0,-25.39,39.18,973.75,39.06,29.30,8.54
1,-25.88,38.45,972.53,38.45,29.30,7.32
2,-24.54,39.43,973.27,39.06,31.13,8.54
0,-22.58,41.14,973.63,37.84,29.30,8.54
1,-21.61,35.03,969.85,39.67,29.30,8.54
2,-19.29,42.97,970.95,39.67,28.69,9.16
0,-17.94,36.87,970.70,38.45,28.69,7.93
1,-19.65,42.85,973.63,38.45,30.52,8.54
2,-24.05,37.48,972.53,37.23,31.13,8.54
0,-25.27,40.04,973.02,37.84,29.30,6.71
1,-22.71,39.67,973.27,38.45,31.13,7.93
2,-21.61,36.87,972.66,39.67,29.91,9.16
0,-23.32,41.02,970.58,39.06,31.13,8.54
1,-25.51,36.13,970.21,37.84,29.30,8.54
2,-22.95,39.18,973.02,39.06,30.52,7.93
0,-22.34,41.38,973.27,38.45,28.69,9.77
1,-21.48,38.33,973.27,39.06,32.35,7.32
2,-21.00,39.79,972.05,37.84,31.74,9.16
0,-18.55,41.26,974.24,37.23,29.91,8.54
1,-23.80,39.43,973.27,38.45,29.91,7.93
2,-25.39,37.84,971.19,40.89,29.30,8.54
0,-24.90,37.96,971.68,37.23,29.91,7.32
1,-23.44,37.72,973.27,38.45,29.30,7.93
2,-20.14,41.63,974.00,40.28,28.08,7.93
0,-21.36,39.79,974.00,38.45,29.91,6.71
1,-23.07,39.92,972.78,38.45,29.91,7.32
2,-23.93,38.09,970.34,39.06,30.52,7.93
0,-23.32,40.89,971.68,37.84,29.30,9.16
1,-22.83,38.70,972.29,38.45,28.69,8.54
2,-21.36,39.18,973.02,37.23,29.30,8.54
0,-21.36,39.31,972.41,38.45,29.30,7.32
1,-20.63,41.26,970.46,38.45,31.74,8.54
2,-24.05,37.96,970.09,39.06,29.91,9.16
0,-23.80,38.21,967.65,37.84,28.08,9.16
1,-24.29,38.21,972.78,39.67,30.52,8.54
2,-23.07,39.18,972.90,37.84,29.30,9.16
0,-23.19,39.31,974.98,37.84,30.52,10.38
1,-21.00,39.79,978.15,39.67,30.52,8.54
2,-21.61,38.57,973.88,37.23,29.91,7.93
0,-23.68,40.04,973.75,37.23,31.74,7.93
1,-23.68,38.70,971.56,39.67,31.13,7.93
2,-22.71,39.06,971.80,38.45,30.52,8.54
0,-21.48,39.31,973.02,37.84,29.91,7.93
1,-20.75,39.79,972.29,39.06,29.91,7.32
2,-20.75,39.55,973.75,37.84,31.13,7.93
0,-23.56,39.31,973.51,37.84,29.91,7.93
1,-24.29,39.92,972.29,38.45,28.69,6.71
2,-23.32,39.31,971.68,37.23,29.91,7.93
0,-23.32,37.72,969.97,39.67,29.91,8.54
1,-22.71,39.43,973.02,38.45,30.52,7.93
2,-21.36,39.18,972.78,38.45,29.30,7.32
0,-21.97,39.79,973.14,37.84,30.52,8.54
1,-22.46,39.55,972.90,36.62,28.08,7.93
2,-20.51,39.92,972.78,38.45,29.91,8.54
0,-20.26,40.16,973.02,37.84,31.13,7.32
1,-22.71,39.18,970.58,37.23,28.69,7.32
2,-26.73,38.82,971.80,37.84,31.13,9.16
0,-28.08,36.87,972.17,38.45,29.30,7.32
1,-25.76,37.72,972.66,39.67,29.30,7.93
2,-17.94,41.14,973.14,37.84,29.91,9.77
0,-15.01,38.57,970.95,39.67,29.91,9.77
1,-22.95,40.65,971.80,37.84,29.91,8.54
2,-26.49,38.45,973.51,37.84,28.69,7.32
0,-23.80,39.06,973.63,37.84,29.30,8.54
1,-21.61,39.31,973.51,40.89,29.91,7.93
2,-20.75,38.70,972.41,37.84,30.52,7.93
0,-22.09,39.67,973.51,40.89,28.69,7.32
1,-22.83,38.94,972.53,37.84,29.30,7.93
2,-26.00,39.18,971.80,37.23,29.30,8.54
0,-23.68,38.70,971.19,37.84,28.69,7.32
1,-18.43,40.41,972.05,37.84,30.52,8.54
2,-19.41,39.79,972.17,39.06,29.30,8.54
0,-20.87,40.04,974.61,40.28,30.52,9.16
1,-23.56,38.82,972.53,39.67,30.52,7.93
2,-25.76,39.67,972.90,38.45,31.13,7.93
0,-25.15,39.18,971.44,37.84,28.69,7.32
1,-21.36,38.57,971.80,39.06,30.52,7.93
2,-20.14,39.18,971.92,37.84,29.30,7.93
0,-19.90,39.31,973.75,38.45,28.69,5.49
1,-21.61,39.92,973.75,39.06,29.30,8.54
2,-24.41,40.04,973.51,38.45,28.08,7.93
0,-23.93,38.33,971.44,39.06,28.69,7.93
1,-22.95,39.43,972.29,39.06,28.08,6.71
2,-23.19,40.41,970.83,39.67,28.69,7.32
0,-22.09,38.94,972.17,39.06,30.52,8.54
1,-23.56,38.82,973.88,39.67,29.91,8.54
2,-22.34,39.06,973.39,39.67,29.91,7.93
0,-21.85,40.04,973.63,39.06,29.91,8.54
1,-20.75,39.55,973.39,39.06,31.13,8.54
2,-22.22,40.28,971.07,39.67,30.52,8.54
0,-22.09,38.57,972.66,40.89,29.91,9.16
1,-22.83,38.57,971.68,38.45,29.91,8.54
2,-24.54,38.94,973.88,39.06,29.91,6.71
0,-23.32,39.06,972.66,38.45,29.91,7.32
1,-23.68,37.96,973.14,39.67,30.52,8.54
2,-21.36,39.43,972.17,38.45,30.52,8.54
0,-19.78,39.06,971.56,39.06,29.91,8.54
1,-20.39,39.31,971.44,40.28,29.91,7.32
2,-20.63,39.79,972.53,39.06,30.52,7.93
0,-23.19,39.06,972.90,37.84,31.13,7.93
1,-25.63,38.33,973.39,39.06,30.52,7.93
2,-26.61,38.70,972.90,37.84,29.91,7.32
0,-22.09,39.43,972.53,38.45,28.69,8.54
1,-18.55,39.31,971.92,38.45,30.52,8.54
2,-19.17,37.48,970.95,37.23,30.52,9.77
0,-23.44,40.41,972.66,38.45,29.91,7.32
1,-24.29,38.45,973.02,37.23,29.91,7.32
2,-23.68,40.65,973.88,39.67,29.30,7.93
0,-20.14,39.18,973.51,39.06,31.13,8.54
1,-20.75,41.38,973.02,38.45,31.74,7.93
2,-22.58,39.18,971.56,37.23,29.30,7.32
0,-24.78,38.94,972.78,37.23,30.52,7.32
1,-25.15,38.21,971.80,39.67,30.52,7.93
2,-21.61,38.09,972.66,38.45,29.30,8.54
0,-20.63,40.65,973.14,40.28,29.91,6.71
1,-19.29,41.75,973.75,39.67,29.91,7.32
2,-20.26,39.79,971.92,40.89,31.13,7.93
0,-22.09,39.18,972.17,36.01,29.91,7.32
1,-24.17,38.33,970.83,39.67,29.91,7.93
2,-24.17,39.06,972.90,40.28,31.13,7.32
0,-23.19,39.18,973.27,39.06,30.52,7.32
1,-21.61,41.50,973.27,39.06,30.52,9.16
2,-22.46,39.18,972.90,39.67,29.91,8.54
0,-21.36,40.41,972.66,39.06,29.30,7.93
1,-20.26,38.45,970.46,38.45,31.13,9.16
2,-21.73,40.28,971.19,38.45,30.52,7.32
0,-21.24,39.79,970.70,38.45,28.08,8.54
1,-23.19,39.92,972.29,39.06,31.74,7.93
2,-24.05,38.70,973.51,37.23,30.52,7.93
0,-23.80,39.31,973.39,39.06,31.13,7.32
1,-21.61,39.67,973.14,40.28,31.13,8.54
2,-21.36,40.16,972.17,36.62,29.91,9.77
0,-21.61,37.96,971.31,39.06,31.74,7.93
1,-21.97,40.77,970.58,39.67,29.91,7.93
2,-22.09,40.28,971.56,38.45,31.13,8.54
0,-22.09,39.18,973.88,40.28,29.30,7.93
1,-21.97,38.45,973.51,37.84,29.91,7.93
2,-23.19,38.57,972.78,38.45,29.91,8.54
0,-23.19,38.70,972.05,39.67,31.13,7.93
1,-24.05,38.33,972.17,37.84,29.91,9.77
2,-22.46,40.04,970.83,39.06,30.52,7.93
0,-21.97,38.82,972.53,39.67,30.52,7.93
1,-21.85,40.65,973.75,37.84,29.91,7.93
2,-21.00,39.43,973.63,37.84,29.91,8.54
0,-21.24,40.65,973.27,38.45,30.52,9.77
1,-25.39,36.99,972.05,39.67,28.69,8.54
2,-28.81,37.96,970.09,41.50,31.13,9.16
0,-23.07,38.82,970.58,37.84,29.91,6.10
1,-16.97,41.02,971.92,37.23,29.30,9.16
2,-17.09,41.38,973.88,39.06,30.52,7.32
0,-27.34,38.33,971.44,37.84,28.69,9.16
