6359,1,-45.78,15.99,971.31,39.06,32.35,4.88,-22.20,42.61,-36.06
6410,2,-46.63,15.87,973.39,39.06,29.30,4.88,-22.68,42.79,-36.04
6461,0,-44.68,14.28,972.53,40.28,30.52,3.66,-22.17,42.53,-35.75
6511,1,-45.41,14.65,973.14,38.45,31.13,4.27,-21.92,42.43,-35.86
6562,2,-45.65,15.38,973.51,39.67,31.13,4.88,-22.78,42.54,-36.06
6614,0,-46.75,16.60,973.02,38.45,31.13,4.27,-23.11,42.59,-36.12
6665,1,-47.12,15.63,972.17,39.67,31.74,3.05,-22.77,42.70,-36.46
6715,2,-47.24,15.26,973.02,39.06,31.13,5.49,-23.17,42.93,-35.75
6766,0,-44.07,15.01,973.75,38.45,31.74,4.27,-22.49,42.29,-35.67
6817,1,-46.02,15.38,972.17,41.50,31.74,5.49,-22.22,42.94,-36.88
6868,2,-45.17,16.48,972.90,39.67,31.13,4.88,-23.03,42.05,-35.52
6920,0,-45.90,15.63,971.68,39.06,31.74,5.49,-22.63,42.27,-36.57
6970,1,-45.90,15.26,973.39,37.23,30.52,3.66,-22.73,42.49,-36.23
7021,2,-45.78,14.77,972.41,40.28,31.74,3.66,-22.56,42.52,-35.44
7072,0,-45.17,16.36,971.31,40.89,29.91,4.88,-22.27,42.72,-35.86
7122,1,-45.41,14.40,973.75,38.45,31.74,4.27,-22.33,42.69,-34.80
7174,2,-48.46,14.40,973.63,39.06,30.52,3.66,-22.23,42.80,-35.41
7225,0,-46.39,14.53,972.90,38.45,32.35,2.44,-22.38,42.42,-35.55
7276,1,-47.00,15.01,974.98,39.06,28.69,4.27,-22.16,42.70,-36.44
7326,2,-45.04,15.38,973.51,37.84,31.74,3.66,-22.31,42.61,-35.67
7377,0,-46.51,15.26,973.02,39.67,29.91,3.66,-21.51,42.80,-35.67
7429,1,-46.75,15.75,973.75,38.45,31.13,3.66,-22.55,42.79,-37.73
7480,2,-45.29,16.97,973.27,40.28,31.13,4.88,-22.07,42.52,-36.49
7531,0,-45.90,15.87,971.56,38.45,30.52,3.66,-22.07,42.58,-36.60
7581,1,-46.39,15.26,972.90,38.45,31.13,3.66,-22.17,42.64,-35.63
7632,2,-46.39,14.65,972.66,37.84,30.52,4.88,-22.19,42.81,-36.49
7683,0,-46.14,15.50,972.90,39.67,30.52,4.27,-22.36,42.42,-35.72
7735,1,-44.92,15.87,973.39,38.45,31.74,4.27,-22.39,42.68,-36.18
7785,2,-45.53,15.75,973.14,39.06,31.74,3.05,-22.31,42.99,-35.89
7836,0,-46.39,14.89,973.27,39.06,31.13,3.05,-22.30,42.66,-35.22
