-1,119,119,119,119,119,119
0,-33.69141,0.24414,996.82617,-0.06104,-0.85449,0.48828
1,-33.44727,-46.50879,983.1543,-1.83105,0.73242,0.30518
2,-16.47949,8.42285,975.3418,4.08936,2.31934,0.42725
0,-33.08105,-0.36621,996.94824,-0.18311,-0.54932,0.48828
1,-32.10449,-46.75293,982.2998,-1.89209,0.79346,0.42725
2,-16.72363,7.8125,977.41699,3.78418,2.99072,0.67139
0,-32.71484,-0.36621,997.19238,-0.06104,-0.61035,0.67139
1,-33.08105,-47.72949,982.54395,-2.0752,0.79346,0.24414
2,-16.96777,6.34766,979.49219,3.72314,2.74658,0.67139
0,-32.71484,0.24414,996.94824,-0.18311,-0.73242,0.54932
1,-32.34863,-47.36328,982.91016,-1.83105,0.85449,0.36621
2,-16.11328,7.08008,978.6377,3.72314,2.80762,0.67139
0,-32.4707,-2.31934,998.65723,0.18311,-0.61035,0.61035
1,-32.83691,-48.70605,983.88672,-1.83105,0.73242,0.42725
2,-16.47949,2.31934,976.80664,3.90625,2.80762,0.61035
0,-32.71484,1.95313,998.04688,-0.12207,-0.61035,0.48828
1,-33.20313,-45.41016,982.54395,-2.0752,0.73242,0.48828
2,-15.86914,8.54492,974.12109,3.84521,2.74658,0.73242
0,-33.3252,-2.44141,998.65723,-0.06104,-0.73242,0.48828
1,-33.08105,-49.43848,981.56738,-2.01416,0.79346,0.24414
2,-15.86914,7.32422,975.3418,3.78418,2.80762,0.79346
0,-32.10449,0.97656,1000,0,-0.61035,0.54932
1,-31.98242,-44.7998,982.17773,-1.89209,0.91553,0.48828
2,-15.86914,8.54492,975.21973,3.66211,2.80762,0.67139
0,-32.95898,-0.36621,999.75586,0.12207,-0.67139,0.54932
1,-32.59277,-46.50879,982.17773,-1.83105,0.79346,0.36621
2,-17.08984,8.54492,976.19629,3.72314,2.92969,0.79346
0,-33.20313,-0.61035,1000.3662,0,-0.79346,0.54932
1,-32.71484,-47.60742,984.375,-1.95313,0.85449,0.30518
2,-16.72363,6.5918,979.24805,3.60107,2.86865,0.61035
0,-32.59277,0,998.16895,0.12207,-0.61035,0.61035
1,-31.98242,-47.60742,982.66602,-1.83105,0.85449,0.48828
2,-16.23535,7.8125,977.05078,3.66211,2.74658,0.61035
0,-32.10449,0.36621,996.58203,0.06104,-0.73242,0.61035
1,-32.22656,-45.41016,982.42188,-1.83105,0.61035,0.42725
2,-15.50293,8.78906,975.70801,3.72314,2.80762,0.67139
0,-32.83691,-0.12207,996.7041,0.06104,-0.54932,0.73242
1,-32.10449,-47.11914,981.68945,-1.95313,0.85449,0.42725
2,-15.74707,6.71387,974.60938,3.60107,2.86865,0.61035
0,-32.4707,-0.24414,996.21582,0,-0.73242,0.61035
1,-33.56934,-46.38672,984.00879,-1.89209,0.79346,0.42725
2,-16.23535,6.95801,973.99902,3.84521,2.92969,0.73242
0,-32.95898,-0.36621,996.21582,-0.12207,-0.73242,0.61035
1,-31.61621,-47.11914,981.68945,-1.83105,0.67139,0.30518
2,-15.25879,6.95801,974.60938,3.78418,2.80762,0.67139
0,-32.10449,-0.24414,998.7793,0.06104,-0.73242,0.67139
1,-32.10449,-46.50879,982.42188,-1.83105,0.73242,0.48828
2,-15.625,7.69043,978.27148,3.72314,2.86865,0.67139
0,-32.71484,-0.85449,998.53516,-0.18311,-0.67139,0.54932
1,-30.27344,-46.99707,980.46875,-1.77002,0.73242,0.36621
2,-17.33398,7.8125,979.24805,3.66211,2.80762,0.61035
0,-32.71484,-1.09863,999.51172,0,-0.67139,0.61035
1,-31.61621,-47.24121,983.76465,-1.83105,0.61035,0.24414
2,-15.86914,7.69043,978.14941,3.84521,2.80762,0.61035
0,-31.98242,0,1000.1221,-0.06104,-0.79346,0.54932
1,-31.61621,-47.72949,980.71289,-1.95313,0.79346,0.48828
2,-15.74707,7.08008,976.07422,3.78418,2.74658,0.73242
0,-32.34863,-0.24414,999.38965,-0.06104,-0.67139,0.48828
1,-32.59277,-47.11914,984.13086,-1.95313,0.79346,0.30518
2,-14.89258,7.20215,974.4873,3.66211,2.68555,0.67139
0,-32.22656,-0.36621,998.16895,-0.06104,-0.79346,0.61035
1,-31.37207,-46.26465,981.0791,-2.01416,0.79346,0.48828
2,-15.74707,7.08008,975.3418,3.90625,2.86865,0.54932
0,-32.95898,0.12207,997.31445,0,-0.42725,0.73242
1,-33.56934,-46.26465,982.42188,-1.83105,0.67139,0.54932
2,-15.99121,7.69043,974.85352,3.78418,2.80762,0.48828
0,-32.4707,-0.61035,996.94824,0,-0.61035,0.54932
1,-32.34863,-46.99707,980.71289,-2.0752,0.73242,0.30518
2,-15.99121,7.56836,975.58594,3.72314,2.68555,0.73242
0,-32.71484,0,996.21582,0,-0.54932,0.48828
1,-32.22656,-46.26465,982.17773,-1.83105,0.73242,0.36621
2,-15.74707,8.30078,977.17285,3.96729,2.80762,0.79346
0,-32.4707,-0.73242,995.97168,0,-0.73242,0.61035
1,-32.34863,-47.48535,981.68945,-1.83105,0.67139,0.36621
2,-17.08984,6.83594,978.14941,3.78418,2.80762,0.67139
0,-32.4707,-0.48828,998.65723,0.12207,-0.73242,0.61035
1,-32.10449,-48.33984,983.52051,-1.83105,0.67139,0.24414
2,-16.47949,6.83594,977.17285,3.66211,2.80762,0.73242
0,-31.49414,-0.12207,998.04688,0.06104,-0.73242,0.48828
1,-31.61621,-46.14258,981.56738,-2.01416,0.67139,0.30518
2,-15.99121,7.56836,974.97559,3.66211,2.86865,0.67139
0,-33.20313,-0.12207,999.75586,0,-0.67139,0.73242
1,-32.10449,-47.11914,981.56738,-1.77002,0.61035,0.30518
2,-14.77051,6.22559,974.36523,3.60107,2.74658,0.73242
0,-33.20313,-0.48828,999.75586,-0.18311,-0.67139,0.54932
1,-33.08105,-46.75293,981.93359,-1.64795,0.73242,0.36621
2,-15.50293,6.22559,974.4873,3.66211,2.92969,0.61035
0,-32.34863,0,999.75586,0,-0.48828,0.54932
1,-31.73828,-46.63086,983.52051,-1.83105,0.67139,0.42725
2,-15.99121,8.17871,975.3418,3.72314,2.74658,0.79346
0,-33.20313,-0.48828,998.53516,0,-0.73242,0.42725
1,-32.95898,-46.14258,982.17773,-1.89209,0.85449,0.36621
2,-16.23535,8.78906,975.58594,3.78418,3.05176,0.67139
0,-32.71484,-1.46484,999.02344,0.06104,-0.67139,0.48828
1,-32.4707,-48.58398,981.68945,-2.01416,0.79346,0.30518
2,-17.94434,6.71387,978.27148,3.72314,2.86865,0.61035
0,-32.34863,-0.73242,996.7041,-0.06104,-0.54932,0.54932
1,-32.83691,-46.63086,981.68945,-1.95313,0.67139,0.36621
2,-16.11328,8.05664,976.80664,3.90625,2.80762,0.61035
0,-31.98242,-0.12207,997.07031,0.06104,-0.54932,0.61035
1,-31.49414,-48.46191,982.66602,-1.83105,0.61035,0.36621
2,-15.86914,6.71387,976.44043,3.72314,2.74658,0.79346
0,-32.71484,0.24414,996.21582,0,-0.79346,0.61035
1,-32.95898,-46.50879,983.1543,-1.95313,0.85449,0.30518
2,-15.38086,8.54492,974.4873,3.78418,2.86865,0.79346
0,-32.83691,-0.73242,998.16895,0,-0.67139,0.61035
1,-31.12793,-49.92676,981.20117,-1.77002,0.61035,0.36621
2,-14.64844,6.5918,974.73145,3.78418,2.74658,0.67139
0,-31.73828,-0.12207,997.07031,-0.06104,-0.91553,0.48828
1,-32.83691,-44.92188,982.91016,-1.83105,0.73242,0.42725
2,-16.35742,8.42285,975.09766,4.02832,2.74658,0.61035
0,-32.83691,-0.73242,1000.1221,0,-0.91553,0.67139
1,-32.10449,-47.60742,981.93359,-1.95313,0.67139,0.36621
2,-16.47949,6.83594,976.68457,3.84521,2.86865,0.61035
0,-31.98242,-0.36621,1000.2441,-0.24414,-0.67139,0.48828
1,-33.69141,-47.11914,983.39844,-1.89209,0.79346,0.42725
2,-16.11328,7.56836,977.53906,3.72314,2.74658,0.73242
0,-32.4707,-0.12207,1000,0.06104,-0.61035,0.67139
1,-30.63965,-47.72949,980.83496,-2.01416,0.79346,0.42725
2,-16.96777,7.44629,977.7832,3.72314,2.74658,0.73242
0,-32.71484,-0.97656,997.9248,-0.06104,-0.79346,0.67139
1,-34.17969,-47.72949,983.27637,-1.89209,0.73242,0.30518
2,-16.47949,6.5918,977.41699,3.96729,2.80762,0.54932
0,-32.34863,-0.48828,998.41309,0,-0.54932,0.48828
1,-31.98242,-46.63086,981.32324,-1.95313,0.61035,0.24414
2,-15.86914,7.93457,975.46387,3.84521,2.80762,0.73242
0,-31.98242,-1.09863,997.31445,0.12207,-0.61035,0.61035
1,-32.59277,-47.72949,983.64258,-1.89209,0.79346,0.06104
2,-15.625,6.95801,973.75488,3.90625,2.92969,0.54932
0,-32.71484,-0.12207,996.94824,0,-0.73242,0.67139
1,-31.61621,-46.26465,981.20117,-1.70898,0.91553,0.48828
2,-15.25879,7.8125,974.4873,3.90625,2.86865,0.61035
0,-33.81348,-1.2207,995.36133,0,-0.54932,0.54932
1,-33.20313,-47.11914,983.39844,-1.89209,0.73242,0.30518
2,-16.72363,7.44629,976.44043,3.78418,2.99072,0.73242
0,-32.10449,-0.36621,996.94824,0,-0.73242,0.67139
1,-31.00586,-47.48535,981.20117,-2.01416,0.79346,0.36621
2,-15.86914,7.93457,977.53906,3.78418,2.86865,0.73242
0,-31.73828,0.24414,998.16895,0,-0.61035,0.61035
1,-32.10449,-46.875,982.54395,-2.01416,0.79346,0.42725
2,-17.21191,7.8125,977.90527,3.66211,2.86865,0.67139
0,-31.61621,-0.36621,999.02344,-0.24414,-0.54932,0.67139
1,-31.86035,-47.11914,981.68945,-1.70898,0.85449,0.42725
2,-16.23535,7.44629,976.07422,3.72314,2.86865,0.67139
0,-31.98242,-0.73242,1000,-0.12207,-0.67139,0.54932
1,-32.10449,-47.24121,981.44531,-1.83105,0.79346,0.36621
2,-15.74707,7.69043,975.09766,3.78418,2.86865,0.67139
0,-32.71484,-0.24414,999.87793,-0.06104,-0.79346,0.73242
1,-32.22656,-46.14258,981.20117,-1.89209,0.73242,0.30518
2,-15.99121,7.8125,974.12109,3.78418,2.80762,0.79346
0,-32.59277,-0.36621,999.38965,0,-0.67139,0.61035
1,-32.4707,-47.48535,981.93359,-1.89209,0.73242,0.30518
2,-15.74707,7.56836,974.12109,3.78418,2.86865,0.79346
0,-32.59277,-0.61035,997.31445,0,-0.67139,0.61035
1,-32.4707,-46.14258,981.68945,-1.64795,0.79346,0.36621
2,-16.23535,7.69043,974.97559,3.96729,2.80762,0.73242
0,-32.22656,-0.48828,997.55859,0,-0.79346,0.54932
1,-31.73828,-47.72949,981.32324,-2.0752,0.79346,0.24414
2,-15.99121,7.69043,977.17285,3.72314,2.74658,0.61035
0,-32.83691,0.12207,997.07031,0.06104,-0.61035,0.61035
1,-31.86035,-46.38672,982.2998,-1.83105,0.79346,0.36621
2,-16.35742,7.93457,978.02734,3.78418,2.92969,0.67139
0,-34.30176,-0.36621,996.21582,-0.18311,-0.79346,0.42725
1,-33.56934,-46.99707,981.44531,-1.83105,0.54932,0.30518
2,-16.47949,7.56836,976.92871,3.78418,3.05176,0.61035
0,-31.73828,-0.48828,997.19238,-0.06104,-0.61035,0.61035
1,-32.34863,-47.48535,982.17773,-1.95313,0.79346,0.36621
2,-14.89258,7.69043,975.46387,3.66211,2.80762,0.67139
0,-32.22656,-0.12207,996.94824,0,-0.61035,0.67139
1,-32.83691,-46.875,981.56738,-1.83105,0.54932,0.36621
2,-15.50293,7.56836,973.99902,3.90625,2.80762,0.79346
0,-32.71484,-0.85449,997.07031,0,-0.54932,0.54932
1,-33.93555,-46.875,984.00879,-1.89209,0.73242,0.30518
2,-15.50293,5.98145,973.99902,3.78418,2.74658,0.61035
0,-32.22656,-0.12207,996.82617,0.12207,-0.79346,0.61035
1,-31.86035,-47.72949,979.73633,-1.89209,0.79346,0.42725
2,-15.01465,8.17871,974.73145,3.66211,2.80762,0.61035
0,-31.73828,2.80762,995.23926,-0.06104,-0.67139,0.67139
1,-32.22656,-39.79492,981.93359,-2.01416,0.61035,0.30518
2,-17.33398,13.5498,974.85352,3.78418,2.80762,0.61035
0,-33.08105,-1.58691,997.80273,0.06104,-0.67139,0.67139
1,-32.22656,-48.9502,980.83496,-2.01416,0.79346,0.30518
2,-16.11328,7.69043,976.5625,3.78418,2.86865,0.67139
0,-31.98242,-0.12207,997.68066,0.06104,-0.73242,0.73242
1,-31.73828,-46.50879,981.93359,-1.70898,0.61035,0.48828
2,-16.8457,7.08008,976.68457,3.66211,2.80762,0.61035
0,-33.69141,-1.34277,997.31445,-0.06104,-0.67139,0.42725
1,-32.22656,-47.72949,981.32324,-1.95313,0.61035,0.30518
2,-16.35742,7.56836,976.68457,4.08936,2.92969,0.67139
0,-33.20313,-0.36621,997.19238,-0.06104,-0.73242,0.67139
1,-33.56934,-47.11914,982.05566,-1.95313,0.85449,0.42725
2,-16.60156,7.69043,975.09766,3.72314,3.05176,0.79346
0,-31.98242,-0.24414,997.07031,-0.18311,-0.61035,0.54932
1,-31.00586,-46.99707,981.68945,-1.83105,0.79346,0.36621
2,-14.28223,6.34766,974.12109,3.72314,2.74658,0.79346
0,-32.95898,-0.24414,996.7041,0.18311,-0.79346,0.61035
1,-32.83691,-47.48535,982.54395,-2.01416,0.79346,0.30518
2,-15.13672,6.71387,975.09766,3.72314,2.99072,0.91553
0,-32.95898,0.12207,996.33789,-0.12207,-0.67139,0.54932
1,-32.4707,-46.875,981.56738,-2.01416,0.54932,0.30518
2,-16.11328,7.32422,976.80664,3.78418,2.99072,0.67139
0,-32.4707,0.36621,997.68066,-0.24414,-0.85449,0.67139
1,-33.08105,-45.53223,983.1543,-2.0752,0.79346,0.30518
2,-17.33398,8.54492,976.92871,3.78418,2.92969,0.73242
0,-33.08105,-0.48828,997.68066,-0.06104,-0.67139,0.48828
1,-31.12793,-46.14258,981.68945,-1.95313,0.79346,0.30518
2,-17.08984,8.05664,977.66113,3.84521,2.80762,0.54932
0,-32.10449,-0.24414,998.90137,0.06104,-0.61035,0.73242
1,-33.69141,-45.89844,982.2998,-1.77002,0.73242,0.42725
2,-17.33398,7.56836,976.68457,3.84521,2.99072,0.73242
0,-32.71484,-0.61035,997.9248,-0.12207,-0.54932,0.61035
1,-31.49414,-46.26465,981.68945,-2.01416,0.79346,0.36621
2,-14.28223,7.20215,974.12109,3.84521,2.99072,0.61035
0,-32.83691,-0.36621,999.75586,0.06104,-0.67139,0.48828
1,-32.4707,-46.99707,982.78809,-1.83105,0.85449,0.30518
2,-15.38086,7.20215,974.73145,3.84521,2.62451,0.61035
0,-33.20313,0.48828,998.41309,-0.06104,-0.73242,0.54932
1,-32.10449,-47.11914,981.32324,-1.89209,0.73242,0.42725
2,-14.77051,7.56836,974.73145,3.84521,2.92969,0.73242
0,-32.59277,-0.12207,997.68066,0,-0.73242,0.42725
1,-32.4707,-46.99707,982.66602,-1.83105,0.85449,0.30518
2,-15.50293,8.66699,976.19629,3.72314,2.92969,0.67139
0,-32.34863,-0.12207,996.7041,-0.12207,-0.85449,0.54932
1,-32.22656,-46.38672,982.2998,-1.89209,0.79346,0.18311
2,-16.47949,8.66699,978.02734,3.90625,2.92969,0.54932
0,-32.22656,0.12207,996.82617,-0.24414,-0.73242,0.54932
1,-32.22656,-47.24121,983.1543,-1.89209,0.67139,0.30518
2,-17.57813,7.69043,977.29492,3.66211,2.92969,0.54932
0,-32.59277,0,997.43652,0,-0.73242,0.67139
1,-31.49414,-46.38672,982.2998,-1.83105,0.85449,0.36621
2,-16.72363,8.05664,976.31836,3.72314,2.74658,0.85449
0,-32.83691,-0.36621,997.9248,0,-0.73242,0.61035
