id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,13:47:08,04 21 2021
0,47226,4,59.81,-512.33,851.56,39.67,8.54,1.22,27.94,47.00,-29.80
1,47249,5,-118.53,106.69,1031.86,6.71,-4.88,18.31,-1.92,32.53,-31.99
2,47261,4,111.94,-120.85,986.82,0.61,-42.72,-10.99,-9.55,67.13,-32.90
3,47273,0,0.787402,,,,,,,,
4,47275,1,0.0,,,,,,,,
5,47277,0,11.546841,,,,,,,,
6,47279,0,4.383283,,,,,,,,
0,47282,5,54.81,-507.81,849.37,37.23,8.54,1.22,27.12,46.78,-30.35
1,47294,4,-118.77,113.04,1027.95,8.54,-4.88,14.04,-1.32,32.78,-32.54
2,47306,4,82.89,-116.58,979.13,-1.83,-51.88,-15.26,-10.01,66.76,-32.90
3,47323,0,0.787402,,,,,,,,
4,47325,0,0.0,,,,,,,,
5,47326,1,11.546841,,,,,,,,
6,47328,1,4.383283,,,,,,,,
0,47332,4,57.37,-513.55,849.85,37.23,6.71,-0.61,27.59,46.95,-29.76
1,47344,4,-120.0,106.2,1033.2,6.71,-4.27,12.82,-1.71,33.09,-31.54
2,47355,6,97.9,-105.96,987.06,-1.83,-43.95,9.77,-10.38,66.85,-33.48
3,47368,0,0.787402,,,,,,,,
4,47370,0,0.0,,,,,,,,
5,47371,0,11.546841,,,,,,,,
6,47373,0,4.383283,,,,,,,,
0,47377,4,54.32,-511.84,852.42,39.67,3.66,-3.66,27.43,46.46,-31.02
1,47388,5,-119.02,104.13,1037.72,7.32,-2.44,14.65,-1.5,32.74,-31.97
2,47406,4,96.56,-124.51,990.97,-3.05,-66.53,29.91,-11.11,66.47,-33.20
3,47417,0,0.787402,,,,,,,,
4,47419,0,0.0,,,,,,,,
5,47421,0,11.546841,,,,,,,,
6,47422,1,4.383283,,,,,,,,
0,47426,4,53.47,-512.21,849.98,43.33,2.44,-6.1,27.23,47.08,-30.43
1,47438,4,-121.46,105.96,1029.66,3.66,-6.71,15.87,-1.78,32.54,-32.75
2,47450,4,96.8,-101.56,992.43,-20.75,-92.77,-7.32,-11.11,66.47,-33.20
3,47461,0,0.787402,,,,,,,,
4,47463,0,0.0,,,,,,,,
5,47469,0,11.546841,,,,,,,,
6,47471,0,4.383283,,,,,,,,
0,47474,5,43.21,-514.16,849.85,34.18,-1.83,-8.54,27.11,46.95,-31.86
1,47486,6,-122.56,113.77,1030.15,5.49,-10.38,17.09,-1.32,32.50,-32.24
2,47499,4,88.87,-116.58,991.58,-16.48,-142.21,13.43,-10.89,66.24,-33.53
3,47510,1,0.787402,,,,,,,,
