id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,13:38:42,04 21 2021
0,355552,4,72.51,-514.65,848.02,38.45,18.92,7.32,13.16,54.64,-35.41
1,355563,5,-115.23,88.26,1035.89,14.65,3.66,13.43,-6.04,16.27,-35.64
2,355575,5,128.42,-140.63,979.13,20.75,19.53,-9.77,-14.55,53.43,-37.48
3,355588,0,0.589391,,,,,,,,
4,355606,0,0.0,,,,,,,,
5,355607,1,10.583153,,,,,,,,
6,355609,1,4.383283,,,,,,,,
0,355613,4,72.51,-514.16,848.88,39.06,15.87,4.27,13.28,54.02,-37.04
1,355625,5,-115.84,88.5,1036.13,12.21,2.44,14.65,-6.21,16.43,-35.06
2,355637,5,125.24,-129.64,980.22,20.14,15.26,-13.43,-14.31,53.33,-37.23
3,355649,0,0.589391,,,,,,,,
4,355651,0,0.0,,,,,,,,
5,355653,0,10.583153,,,,,,,,
6,355654,1,4.383283,,,,,,,,
0,355658,4,74.1,-514.04,848.27,39.67,16.48,6.1,13.21,54.04,-35.63
1,355671,4,-116.21,88.38,1033.69,14.04,1.22,14.04,-5.66,16.61,-35.86
2,355738,5,126.22,-130.49,979.37,20.14,15.26,-8.54,-14.92,53.85,-37.66
3,355750,0,0.589391,,,,,,,,
4,355752,0,0.0,,,,,,,,
5,355753,2,10.583153,,,,,,,,
6,355756,0,4.383283,,,,,,,,
0,355760,4,71.29,-514.28,848.88,41.5,18.31,5.49,13.37,54.04,-36.28
1,355772,4,-115.11,89.48,1035.64,15.87,0.0,14.04,-6.12,16.74,-34.72
2,355783,5,123.54,-136.23,978.39,23.19,13.43,-3.66,-14.71,53.76,-38.00
3,355795,0,0.589391,,,,,,,,
4,355798,0,0.0,,,,,,,,
5,355804,0,10.583153,,,,,,,,
6,355806,0,4.383283,,,,,,,,
0,355809,5,73.0,-513.55,848.39,40.89,17.7,4.88,13.2,53.98,-35.85
1,355821,4,-115.23,86.91,1034.67,12.82,1.83,15.26,-5.64,16.66,-35.14
2,355833,4,122.8,-136.23,980.59,21.97,14.65,-11.6,-14.29,53.69,-37.41
3,355845,1,0.589391,,,,,,,,
4,355847,0,0.0,,,,,,,,
5,355849,0,10.583153,,,,,,,,
6,355851,0,4.383283,,,,,,,,
0,355854,5,70.43,-514.4,849.24,39.67,15.87,3.66,13.43,54.70,-36.46
1,355866,4,-115.36,87.28,1036.13,12.82,1.83,12.21,-6.21,17.21,-35.61
2,355883,5,123.17,-133.91,978.64,21.36,14.04,-13.43,-15.16,54.57,-38.23
3,355895,0,0.589391,,,,,,,,
4,355897,0,0.0,,,,,,,,
5,355899,0,10.583153,,,,,,,,
6,355900,1,4.383283,,,,,,,,
0,355904,3,71.66,-513.55,848.39,41.5,19.53,4.88,13.43,54.70,-36.46
1,355915,4,-115.72,87.52,1034.55,15.26,1.83,12.82,-5.86,16.14,-34.28
2,355927,5,121.46,-133.18,977.54,21.36,15.87,-10.38,-14.14,54.05,-37.51
3,355939,0,0.589391,,,,,,,,
4,355941,0,0.0,,,,,,,,
5,355943,0,10.583153,,,,,,,,
6,355944,1,4.383283,,,,,,,,
0,355953,4,73.24,-514.16,848.02,40.28,17.09,6.71,13.35,53.92,-36.77
1,355964,6,-116.09,89.11,1036.01,14.65,-0.61,12.82,-5.35,16.41,-35.18
2,355977,5,123.05,-136.23,979.37,24.41,14.04,-3.66,-14.44,53.86,-38.09
3,355989,0,0.589391,,,,,,,,
4,355991,0,0.0,,,,,,,,
5,355992,0,10.583153,,,,,,,,
6,355994,0,4.383283,,,,,,,,
0,355998,4,74.22,-514.04,848.88,39.67,18.92,6.1,13.75,54.19,-35.71
1,356009,6,-115.84,88.26,1035.77,13.43,0.61,14.65,-6.2,16.65,-34.39
2,356022,5,122.56,-135.01,980.22,23.19,12.82,-4.27,-14.49,54.02,-38.00
3,356038,0,0.589391,,,,,,,,
4,356040,0,0.0,,,,,,,,
5,356042,0,10.583153,,,,,,,,
6,356044,0,4.383283,,,,,,,,
0,356047,5,70.92,-514.04,849.0,38.45,17.09,4.88,14.16,54.54,-36.58
1,356060,4,-115.97,88.62,1035.77,15.26,1.22,14.04,-5.94,16.08,-34.59
2,356072,4,118.41,-141.11,978.64,23.19,11.6,-3.05,-14.98,53.61,-37.83
3,356083,0,0.589391,,,,,,,,
4,356085,0,0.0,,,,,,,,
5,356087,0,10.583153,,,,,,,,
6,356089,0,4.383283,,,,,,,,
0,356092,6,71.9,-515.26,849.0,40.28,20.14,4.88,13.15,54.47,-36.43
1,356110,4,-115.97,87.65,1036.25,12.82,1.83,13.43,-6.21,16.19,-34.69
2,356121,5,119.63,-135.62,976.81,21.36,16.48,-15.26,-14.44,54.30,-38.39
3,356133,0,0.589391,,,,,,,,
4,356135,0,0.0,,,,,,,,
5,356136,1,10.583153,,,,,,,,
6,356139,1,4.383283,,,,,,,,
0,356143,4,71.04,-514.04,849.49,40.89,16.48,4.27,13.17,54.85,-36.22
1,356155,4,-116.33,88.26,1035.03,15.26,1.83,11.6,-6.03,16.36,-34.88
2,356166,4,123.29,-134.16,978.15,20.75,20.75,-18.31,-14.44,54.30,-38.39
3,356183,0,0.589391,,,,,,,,
4,356184,1,0.0,,,,,,,,
5,356186,0,10.583153,,,,,,,,
6,356188,0,4.383283,,,,,,,,
0,356192,4,73.0,-513.67,848.27,41.5,19.53,4.88,13.35,55.04,-35.21
1,356203,5,-116.09,88.75,1035.52,14.65,0.61,12.82,-6.71,16.43,-36.05
2,356215,4,122.92,-98.14,978.64,21.97,14.65,-13.43,-14.38,53.30,-37.37
3,356228,0,0.589391,,,,,,,,
4,356229,0,0.0,,,,,,,,
5,356231,0,10.583153,,,,,,,,
6,356233,0,4.383283,,,,,,,,
0,356237,4,70.92,-514.28,849.0,39.06,21.36,6.71,12.71,54.77,-35.27
1,356253,4,-115.36,88.13,1035.64,16.48,1.22,12.21,-5.99,16.70,-34.79
2,356265,5,117.43,-140.99,977.66,28.69,18.31,-3.66,-14.37,53.96,-38.21
3,356277,0,0.589391,,,,,,,,
4,356279,0,0.0,,,,,,,,
5,356281,0,10.583153,,,,,,,,
6,356283,0,4.383283,,,,,,,,
0,356286,5,73.49,-514.04,847.29,40.89,21.36,6.1,13.0,54.96,-36.06
1,356298,4,-115.6,87.16,1034.67,15.26,3.05,12.82,-5.88,16.54,-33.63
2,356311,4,119.51,-148.07,977.17,24.41,21.97,-12.82,-14.62,54.10,-37.01
3,356327,0,0.589391,,,,,,,,
4,356329,0,0.0,,,,,,,,
5,356330,1,10.583153,,,,,,,,
6,356332,0,4.383283,,,,,,,,
0,356336,4,73.85,-516.11,848.75,39.06,20.14,6.1,13.13,54.80,-35.22
1,356348,5,-115.72,86.43,1035.03,14.65,1.22,13.43,-6.57,16.75,-34.63
2,356360,5,118.53,-135.62,976.07,22.58,25.02,-15.87,-14.95,54.11,-37.76
3,356372,0,0.589391,,,,,,,,
4,356374,0,0.0,,,,,,,,
5,356375,1,10.583153,,,,,,,,
6,356377,0,4.383283,,,,,,,,
0,356381,4,74.71,-514.53,847.78,37.84,18.92,4.88,12.72,54.32,-35.75
1,356398,5,-115.97,86.91,1036.01,17.09,3.66,14.04,-5.74,16.83,-34.25
2,356410,4,121.83,-140.5,978.52,26.25,25.63,-4.27,-15.19,53.53,-37.66
3,356421,1,0.589391,,,,,,,,
4,356423,0,0.0,,,,,,,,
5,356425,0,10.583153,,,,,,,,
6,356427,0,4.383283,,,,,,,,
0,356430,5,75.2,-514.77,847.66,39.06,20.14,6.1,12.45,54.71,-35.16
1,356443,5,-113.77,87.52,1036.01,11.6,3.66,12.82,-6.29,16.39,-35.17
2,356455,4,128.78,-140.26,980.35,21.36,20.75,-7.93,-15.37,53.88,-37.76
3,356466,1,0.589391,,,,,,,,
4,356473,0,0.0,,,,,,,,
5,356475,0,10.583153,,,,,,,,
6,356476,1,4.383283,,,,,,,,
0,356481,4,72.63,-514.04,848.14,38.45,14.65,3.66,12.7,54.11,-35.74
1,356493,4,-116.09,87.65,1036.13,12.82,0.0,14.65,-6.35,16.54,-35.25
2,356505,4,123.41,-136.47,980.59,21.36,11.6,-12.21,-15.11,53.86,-37.93
3,356516,0,0.490677,,,,,,,,
4,356518,0,0.0,,,,,,,,
5,356520,0,10.583153,,,,,,,,
6,356521,2,4.383283,,,,,,,,
0,356526,4,71.17,-513.55,848.14,39.67,17.09,4.88,13.24,54.36,-36.41
1,356538,4,-115.48,88.5,1034.79,14.04,0.61,15.26,-6.31,16.52,-35.27
2,356554,5,120.97,-132.81,977.78,21.36,10.38,-10.38,-15.33,53.92,-37.79
3,356567,0,0.589391,,,,,,,,
4,356569,0,0.0,,,,,,,,
5,356570,0,10.583153,,,,,,,,
6,356572,0,4.383283,,,,,,,,
0,356576,4,71.9,-514.89,848.88,39.67,18.31,4.27,13.79,54.74,-36.82
1,356587,5,-115.6,88.75,1035.03,14.04,0.61,13.43,-6.56,16.65,-35.30
2,356599,5,120.73,-130.37,977.91,25.02,8.54,-1.83,-15.31,53.77,-37.85
3,356612,0,0.589391,,,,,,,,
4,356614,0,0.0,,,,,,,,
5,356615,0,10.583153,,,,,,,,
6,356622,0,4.383283,,,,,,,,
0,356625,5,71.41,-514.53,847.66,40.89,20.14,6.1,12.87,54.48,-35.24
1,356637,4,-116.58,87.89,1035.03,15.87,0.61,13.43,-5.82,16.76,-35.30
2,356649,5,114.75,-140.38,979.13,25.63,10.38,-4.88,-14.67,53.91,-38.51
3,356661,1,0.589391,,,,,,,,
4,356663,0,0.0,,,,,,,,
5,356665,0,10.583153,,,,,,,,
6,356667,0,4.383283,,,,,,,,
0,356670,5,74.34,-515.26,848.14,39.06,18.31,4.88,13.37,54.70,-36.25
1,356682,4,-116.09,87.04,1035.64,11.6,1.22,13.43,-6.21,16.42,-36.74
2,356699,5,115.84,-136.96,980.83,20.75,17.7,-12.21,-15.01,53.75,-38.12
3,356711,0,0.589391,,,,,,,,
4,356713,0,0.0,,,,,,,,
5,356715,0,10.583153,,,,,,,,
6,356716,1,4.383283,,,,,,,,
0,356720,4,70.68,-514.28,848.75,39.67,17.7,3.66,13.34,54.77,-36.01
1,356732,5,-114.75,89.72,1034.42,13.43,2.44,13.43,-5.68,16.98,-35.89
2,356745,4,116.58,-128.05,980.22,23.19,18.92,-7.93,-14.97,54.06,-36.69
3,356756,0,0.589391,,,,,,,,
4,356758,0,0.0,,,,,,,,
5,356760,0,10.583153,,,,,,,,
6,356761,1,4.383283,,,,,,,,
0,356770,4,73.24,-514.89,847.17,37.84,20.14,6.1,13.2,54.08,-36.25
1,356782,5,-115.84,86.3,1033.57,15.26,2.44,14.65,-6.32,16.65,-35.50
2,356794,5,116.46,-141.97,979.61,23.19,22.58,-12.21,-14.75,53.97,-37.63
3,356806,0,0.589391,,,,,,,,
4,356807,1,0.0,,,,,,,,
5,356809,0,10.583153,,,,,,,,
6,356811,0,4.383283,,,,,,,,
0,356815,4,71.41,-515.26,848.88,37.23,18.92,5.49,13.39,54.65,-36.06
1,356827,5,-115.48,88.5,1035.16,13.43,3.66,14.65,-6.35,16.80,-35.47
2,356839,5,119.38,-133.91,980.83,20.75,25.02,-15.87,-14.95,54.00,-37.81
3,356855,1,0.589391,,,,,,,,
4,356857,0,0.0,,,,,,,,
5,356859,0,10.583153,,,,,,,,
6,356861,0,4.383283,,,,,,,,
0,356865,5,72.27,-514.53,848.88,36.62,19.53,5.49,13.16,54.28,-35.72
1,356877,4,-116.09,88.62,1035.77,14.04,2.44,14.04,-5.7,16.85,-35.03
2,356889,4,122.19,-137.21,980.83,21.36,21.36,-16.48,-14.76,53.80,-36.60
3,356900,1,0.490677,,,,,,,,
4,356902,0,0.0,,,,,,,,
5,356904,0,10.583153,,,,,,,,
6,356907,0,4.383283,,,,,,,,
0,356910,4,72.75,-514.65,846.92,39.06,18.92,4.88,13.16,54.28,-35.72
1,356926,4,-116.21,88.62,1035.4,13.43,0.61,14.65,-5.35,16.99,-36.33
2,356937,5,117.19,-131.35,979.0,20.14,20.14,-17.7,-14.7,54.28,-37.44
3,356950,0,0.589391,,,,,,,,
4,356952,0,0.0,,,,,,,,
5,356953,1,10.583153,,,,,,,,
6,356955,1,4.383283,,,,,,,,
0,356959,4,72.51,-515.26,848.51,39.06,17.7,3.66,13.55,54.47,-36.21
1,356971,3,-115.84,88.99,1033.33,14.65,2.44,13.43,-5.35,16.99,-36.33
2,356981,5,119.38,-134.89,979.61,23.19,21.97,-9.77,-14.62,53.71,-36.23
3,356999,0,0.589391,,,,,,,,
4,357000,0,0.0,,,,,,,,
5,357002,0,10.583153,,,,,,,,
6,357004,0,4.383283,,,,,,,,
0,357008,4,73.49,-514.04,848.14,38.45,17.09,4.88,13.16,54.65,-35.21
1,357019,5,-115.72,87.04,1035.89,15.26,1.22,14.65,-5.81,16.59,-35.02
2,357031,4,120.0,-135.01,979.49,23.19,17.09,-9.16,-14.62,53.71,-36.23
3,357042,1,0.589391,,,,,,,,
4,357044,0,0.0,,,,,,,,
5,357046,0,10.583153,,,,,,,,
6,357048,0,4.383283,,,,,,,,
0,357052,4,71.04,-514.4,848.63,37.84,17.7,4.27,13.39,54.36,-35.25
1,357068,4,-115.72,88.38,1035.28,14.65,3.66,13.43,-5.94,16.64,-34.58
2,357081,4,118.29,-136.47,977.91,25.02,20.14,-2.44,-14.65,53.59,-36.28
3,357092,0,0.589391,,,,,,,,
4,357094,0,0.0,,,,,,,,
5,357096,0,10.583153,,,,,,,,
6,357098,0,4.489796,,,,,,,,
0,357101,5,72.88,-514.4,847.41,38.45,17.09,6.1,13.26,54.64,-35.74
1,357113,4,-116.09,87.04,1034.91,14.04,2.44,13.43,-6.3,16.66,-35.29
2,357126,4,115.36,-138.43,980.83,23.8,21.97,-9.77,-14.59,53.65,-36.89
3,357142,0,0.589391,,,,,,,,
4,357144,0,0.0,,,,,,,,
5,357145,1,10.583153,,,,,,,,
6,357147,0,4.489796,,,,,,,,
0,357151,4,72.02,-513.18,847.41,40.89,20.75,6.1,13.05,54.83,-36.16
1,357163,5,-115.48,87.52,1034.79,15.87,1.83,12.21,-6.14,16.86,-36.25
2,357175,5,115.11,-139.04,978.52,26.86,23.8,-3.66,-14.79,54.06,-37.87
3,357187,0,0.589391,,,,,,,,
4,357189,0,0.0,,,,,,,,
5,357190,0,10.583153,,,,,,,,
6,357192,0,4.383283,,,,,,,,
0,357196,4,72.39,-514.28,849.0,40.89,18.92,4.27,12.89,55.19,-34.67
1,357208,5,-115.72,86.55,1036.38,14.65,3.66,12.21,-5.66,16.21,-35.29
2,357225,4,121.58,-127.81,976.93,22.58,26.25,-18.31,-15.05,54.15,-36.68
3,357236,1,0.589391,,,,,,,,
4,357238,0,0.0,,,,,,,,
5,357240,0,10.583153,,,,,,,,
6,357242,0,4.489796,,,,,,,,
0,357245,6,74.22,-513.55,845.58,38.45,20.14,4.88,13.15,54.46,-35.29
1,357258,5,-115.23,88.62,1035.64,14.65,1.22,10.38,-5.63,16.14,-34.41
2,357270,4,126.34,-136.11,982.54,29.3,20.75,-4.88,-15.33,54.35,-36.76
3,357281,1,0.589391,,,,,,,,
4,357283,0,0.0,,,,,,,,
5,357291,0,10.583153,,,,,,,,
6,357292,1,4.489796,,,,,,,,
0,357296,4,74.58,-513.18,848.88,42.72,20.14,4.88,13.28,54.93,-34.94
1,357308,4,-114.01,86.43,1036.25,16.48,2.44,9.77,-6.31,16.48,-35.31
2,357320,4,121.58,-145.51,978.39,26.25,7.93,-12.21,-14.82,54.63,-37.79
3,357331,0,0.589391,,,,,,,,
4,357334,0,0.0,,,,,,,,
5,357336,0,10.583153,,,,,,,,
6,357337,1,4.489796,,,,,,,,
0,357341,4,72.75,-514.65,848.02,43.95,19.53,4.27,13.05,54.87,-35.82
1,357353,4,-116.46,87.89,1034.06,13.43,0.61,9.16,-5.69,16.41,-35.44
2,357369,5,116.46,-139.77,976.56,19.53,12.21,-20.75,-14.84,53.85,-36.08
3,357382,0,0.589391,,,,,,,,
4,357384,0,0.0,,,,,,,,
5,357385,0,10.702703,,,,,,,,
6,357387,0,4.489796,,,,,,,,
0,357391,4,72.88,-516.97,848.63,41.5,17.09,3.66,13.28,54.90,-35.50
1,357402,5,-115.6,88.01,1035.28,15.26,0.61,12.21,-5.87,16.42,-35.55
2,357414,6,122.07,-135.74,980.59,19.53,20.14,-15.26,-15.0,53.70,-37.33
3,357427,0,0.589391,,,,,,,,
4,357429,0,0.0,,,,,,,,
5,357430,0,10.702703,,,,,,,,
6,357437,0,4.489796,,,,,,,,
0,357440,5,73.49,-515.75,847.41,39.06,17.7,4.27,13.67,54.27,-35.63
1,357452,4,-115.36,86.67,1035.28,12.21,0.61,14.04,-6.27,16.56,-35.75
2,357465,4,117.43,-137.33,978.64,19.53,12.82,-9.16,-14.77,53.86,-38.64
3,357476,1,0.589391,,,,,,,,
4,357478,0,0.0,,,,,,,,
5,357480,0,10.702703,,,,,,,,
6,357482,0,4.489796,,,,,,,,
0,357485,5,72.88,-516.24,846.8,38.45,15.87,5.49,13.57,54.47,-34.77
1,357497,4,-114.75,87.89,1036.25,11.6,1.22,14.04,-6.4,16.48,-35.07
2,357510,4,119.14,-135.74,978.52,21.97,14.04,-7.93,-14.7,53.82,-37.13
3,357526,0,0.589391,,,,,,,,
4,357528,0,0.0,,,,,,,,
5,357529,1,10.702703,,,,,,,,
6,357531,1,4.489796,,,,,,,,
0,357535,4,72.02,-515.63,848.51,37.23,17.7,4.27,13.54,54.50,-35.72
1,357548,4,-114.87,89.11,1036.25,12.82,0.61,17.09,-6.3,16.20,-35.66
2,357559,5,120.12,-137.82,981.2,21.97,11.6,-9.77,-15.11,53.83,-38.51
3,357571,0,0.589391,,,,,,,,
4,357573,0,0.0,,,,,,,,
5,357574,1,10.702703,,,,,,,,
6,357576,1,4.489796,,,,,,,,
0,357580,4,71.66,-516.24,848.14,40.89,17.09,4.27,13.27,54.32,-36.13
1,357597,5,-115.36,89.23,1034.42,10.99,1.83,14.04,-5.98,16.80,-34.68
2,357609,4,108.15,-136.11,977.54,21.97,10.99,-12.21,-15.55,54.37,-36.71
3,357621,0,0.589391,,,,,,,,
4,357622,1,0.0,,,,,,,,
5,357624,0,10.702703,,,,,,,,
6,357626,0,4.489796,,,,,,,,
0,357630,5,72.39,-516.36,848.02,42.11,20.75,5.49,13.21,54.41,-34.81
1,357642,5,-115.23,88.01,1033.81,13.43,1.83,14.65,-6.53,16.25,-34.79
2,357654,4,119.02,-140.14,979.61,21.36,17.09,-10.99,-14.88,54.16,-36.21
3,357670,0,0.589391,,,,,,,,
4,357672,0,0.0,,,,,,,,
5,357675,0,10.702703,,,,,,,,
6,357677,0,4.489796,,,,,,,,
0,357680,5,73.12,-515.14,848.02,40.28,18.92,4.27,13.05,54.36,-35.71
1,357692,4,-115.36,88.26,1036.01,13.43,1.22,14.04,-6.29,16.97,-34.83
2,357704,4,120.61,-139.28,979.61,18.92,12.21,-7.32,-15.03,53.75,-37.38
3,357715,0,0.490677,,,,,,,,
4,357718,0,0.0,,,,,,,,
5,357720,0,10.702703,,,,,,,,
6,357722,0,4.489796,,,,,,,,
0,357725,5,71.29,-515.75,846.92,39.06,17.09,4.27,12.88,54.70,-35.13
1,357742,4,-114.87,88.75,1033.81,13.43,1.22,12.82,-6.07,16.82,-35.89
2,357753,5,111.21,-135.13,976.68,20.14,14.65,-9.16,-15.22,53.65,-36.93
3,357766,0,0.589391,,,,,,,,
4,357768,0,0.0,,,,,,,,
5,357769,1,10.702703,,,,,,,,
6,357771,0,4.489796,,,,,,,,
0,357775,4,71.41,-516.48,848.27,39.06,16.48,3.66,12.96,54.28,-35.99
1,357787,4,-115.72,88.75,1034.18,14.65,1.22,12.21,-5.99,16.33,-35.64
2,357798,6,118.04,-136.23,983.89,21.97,17.09,-9.77,-14.83,53.94,-37.84
3,357815,1,0.589391,,,,,,,,
4,357817,0,0.0,,,,,,,,
5,357819,0,10.702703,,,,,,,,
6,357821,0,4.489796,,,,,,,,
0,357824,4,73.49,-514.4,848.14,36.01,17.09,4.27,12.96,54.28,-35.99
1,357835,5,-115.6,88.26,1035.89,13.43,-0.61,14.65,-6.73,16.48,-35.38
2,357848,4,116.94,-139.77,979.98,22.58,9.16,-9.16,-15.38,53.63,-36.83
3,357859,1,0.589391,,,,,,,,
4,357861,0,0.0,,,,,,,,
5,357863,0,10.702703,,,,,,,,
6,357865,0,4.489796,,,,,,,,
0,357868,5,71.53,-515.87,848.51,38.45,18.92,4.27,13.46,55.21,-35.84
1,357884,6,-116.33,87.04,1035.64,11.6,1.83,15.87,-6.31,16.15,-34.72
2,357897,4,109.62,-142.7,978.03,17.09,13.43,-20.75,-15.3,53.71,-38.13
3,357908,1,0.589391,,,,,,,,
4,357910,0,0.0,,,,,,,,
5,357912,0,10.702703,,,,,,,,
6,357914,0,4.489796,,,,,,,,
0,357917,5,70.07,-515.87,848.51,40.89,19.53,4.27,13.73,54.63,-35.62
1,357929,6,-115.72,89.11,1035.28,12.21,2.44,14.65,-6.49,16.41,-34.48
2,357942,3,113.16,-131.35,978.52,15.87,20.75,-27.47,-15.3,53.71,-38.13
3,357952,1,0.589391,,,,,,,,
4,357958,0,0.0,,,,,,,,
5,357959,1,10.702703,,,,,,,,
6,357961,1,4.489796,,,,,,,,
0,357965,4,70.43,-515.14,847.66,40.28,18.31,5.49,12.9,54.57,-35.53
1,357978,4,-116.21,88.99,1034.91,12.82,2.44,14.65,-6.37,16.21,-34.83
2,357989,5,112.43,-131.84,979.74,18.92,23.8,-14.65,-16.04,53.54,-37.26
3,358001,0,0.589391,,,,,,,,
4,358003,0,0.0,,,,,,,,
5,358004,1,10.702703,,,,,,,,
6,358006,1,4.489796,,,,,,,,
0,358010,4,70.8,-514.89,848.75,39.06,20.75,6.1,13.39,54.52,-35.41
1,358023,4,-115.6,88.87,1034.91,15.26,3.05,13.43,-6.1,16.64,-35.40
2,358038,4,114.38,-137.94,978.27,20.14,26.86,-12.21,-14.92,54.35,-37.29
3,358049,1,0.589391,,,,,,,,
4,358051,0,0.0,,,,,,,,
5,358053,0,10.702703,,,,,,,,
6,358055,0,4.596527,,,,,,,,
0,358059,5,72.75,-514.4,848.27,38.45,20.75,6.1,13.05,54.19,-35.67
1,358071,5,-115.72,89.6,1034.91,12.82,2.44,14.04,-5.53,16.96,-34.81
2,358083,4,117.31,-134.89,980.35,18.92,25.63,-11.6,-14.97,54.06,-36.91
3,358094,1,0.589391,,,,,,,,
4,358096,0,0.0,,,,,,,,
5,358098,0,10.702703,,,,,,,,
6,358104,0,4.489796,,,,,,,,
0,358108,4,71.66,-516.11,848.39,40.28,19.53,6.1,13.37,53.92,-35.86
1,358120,3,-114.87,89.36,1035.28,15.26,2.44,13.43,-5.53,16.96,-34.81
2,358130,5,115.23,-136.72,979.37,19.53,23.19,-9.77,-15.04,54.08,-37.88
3,358142,0,0.589391,,,,,,,,
4,358145,0,0.0,,,,,,,,
5,358146,1,10.702703,,,,,,,,
6,358148,0,4.489796,,,,,,,,
0,358152,4,71.41,-514.89,848.51,40.89,19.53,4.88,13.2,54.41,-35.99
1,358164,4,-116.46,88.26,1036.01,13.43,1.83,14.65,-5.96,16.85,-35.30
2,358179,4,118.16,-139.16,978.15,17.7,25.02,-16.48,-15.69,54.06,-37.62
3,358191,1,0.589391,,,,,,,,
4,358193,0,0.0,,,,,,,,
5,358195,0,10.702703,,,,,,,,
6,358197,0,4.489796,,,,,,,,
0,358200,5,71.04,-514.65,847.66,39.06,18.31,4.88,12.77,54.47,-35.41
1,358212,4,-115.84,89.36,1035.28,11.6,0.61,17.09,-6.37,16.86,-34.86
2,358224,4,117.92,-140.01,980.35,15.26,23.8,-24.41,-15.38,53.86,-36.76
3,358236,1,0.589391,,,,,,,,
4,358238,0,0.0,,,,,,,,
5,358240,0,10.702703,,,,,,,,
6,358242,0,4.489796,,,,,,,,
0,358249,4,75.32,-514.28,847.05,37.84,20.14,5.49,13.18,54.43,-35.72
1,358261,4,-116.21,88.75,1035.77,10.38,1.83,17.7,-5.69,16.67,-35.12
2,358273,5,117.8,-137.82,978.52,6.71,25.02,-36.62,-15.15,53.49,-37.61
3,358285,0,0.589391,,,,,,,,
4,358287,0,0.0,,,,,,,,
5,358288,1,10.702703,,,,,,,,
6,358290,0,4.489796,,,,,,,,
