id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,13:56:01,04 21 2021
0,139935,4,112.43,-466.67,848.39,113.53,-50.05,-70.19,20.78,52.45,-26.27
1,139948,4,-115.84,53.47,1099.12,-28.08,-57.98,-14.65,-12.07,21.42,-29.48
2,139960,4,120.0,-104.74,1118.53,-173.95,-720.83,-133.67,-24.63,58.19,-34.30
3,139971,1,1.48662,,,,,,,,
4,139973,0,0.195695,,,,,,,,
5,139975,0,12.035012,,,,,,,,
6,139988,0,4.918033,,,,,,,,
0,139993,4,41.02,-488.89,926.27,184.94,-68.97,-131.84,19.74,53.43,-26.06
1,140004,5,-117.68,69.7,1328.86,-127.56,-234.38,-24.41,-11.79,21.46,-29.61
2,140017,4,-18.55,-135.5,1302.73,-59.81,-764.77,-244.14,-27.99,57.58,-34.25
3,140028,0,1.386138,,,,,,,,
4,140030,0,0.195695,,,,,,,,
5,140033,0,12.280701,,,,,,,,
6,140035,0,5.13347,,,,,,,,
0,140038,5,45.04,-427.98,1112.79,702.51,-10.99,23.8,18.3,55.63,-25.77
1,140050,5,-84.59,44.92,1736.33,53.71,-931.4,122.68,-14.76,21.90,-28.86
2,140094,4,45.41,-35.4,1220.95,-77.51,-873.41,-362.55,-35.53,55.88,-32.63
3,140106,0,1.386138,,,,,,,,
4,140107,1,0.0,,,,,,,,
5,140109,0,11.546841,,,,,,,,
6,140111,0,4.810645,,,,,,,,
0,140115,5,106.32,-834.11,852.29,1916.5,219.73,-437.01,17.36,59.29,-21.52
1,140128,4,-230.71,-86.3,969.97,25.02,-1780.4,-122.07,-19.57,21.63,-27.23
2,140140,4,-233.89,-62.5,794.92,-17.7,-747.68,-164.79,-38.75,56.08,-30.05
3,140151,0,1.386138,,,,,,,,
4,140153,0,0.0,,,,,,,,
5,140155,0,10.942579,,,,,,,,
6,140174,0,4.276986,,,,,,,,
0,140178,4,577.76,12.21,1154.42,658.57,328.37,-267.94,17.2,65.54,-10.94
1,140189,5,775.15,-18.31,339.48,119.63,-365.6,-95.21,-27.17,22.01,-20.39
2,140201,6,362.67,44.92,289.55,132.45,225.83,-194.09,-40.19,55.60,-29.59
3,140214,0,1.386138,,,,,,,,
4,140216,0,0.0,,,,,,,,
5,140218,0,10.702703,,,,,,,,
6,140219,1,4.065041,,,,,,,,
0,140223,4,190.67,192.5,996.22,-310.67,165.41,214.84,17.16,66.05,-11.56
1,140235,3,604.0,-126.1,666.14,234.99,574.34,1.22,-27.17,22.01,-20.39
2,140251,5,344.73,32.47,493.29,198.97,930.18,86.06,-37.74,55.76,-31.98
3,140263,0,1.386138,,,,,,,,
4,140265,0,0.0,,,,,,,,
5,140266,1,10.583153,,,,,,,,
6,140268,1,3.959391,,,,,,,,
0,140272,3,230.71,-393.19,1148.93,-897.22,344.24,279.54,17.16,66.05,-11.56
1,140283,5,335.45,221.31,802.49,382.69,1168.21,-11.6,-25.51,22.12,-20.57
2,140296,4,194.95,66.89,759.89,53.1,1518.55,247.8,-32.39,57.47,-33.30
3,140307,1,1.386138,,,,,,,,
4,140309,0,0.0,,,,,,,,
5,140311,0,10.463863,,,,,,,,
6,140317,1,3.959391,,,,,,,,
0,140321,4,203.13,-554.32,1010.74,-1410.52,49.44,623.17,18.53,64.53,-13.95
1,140334,4,31.37,104.49,1330.93,197.75,1609.5,320.43,-21.96,23.99,-23.56
2,140346,4,184.08,31.74,1077.88,-12.21,1790.77,482.79,-24.62,57.45,-35.95
3,140358,0,1.386138,,,,,,,,
4,140359,1,0.0,,,,,,,,
5,140361,0,10.344828,,,,,,,,
6,140363,0,3.959391,,,,,,,,
0,140367,4,75.81,-733.03,1088.87,-1249.39,-80.57,637.82,21.12,61.65,-21.07
