id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,14:10:24,04 21 2021
0,401144,4,78.12,-518.43,844.85,40.28,20.75,12.82,22.68,46.20,-20.86
1,401156,5,-5.49,92.04,1043.46,23.8,-0.61,19.53,-0.6,26.97,-23.69
2,401168,5,76.78,-166.38,984.38,-23.19,-183.11,16.48,-20.2,60.99,-24.02
3,401180,0,16.761686,,,,,,,,
4,401182,0,0.986193,,,,,,,,
5,401184,0,16.628702,,,,,,,,
6,401186,0,10.702703,,,,,,,,
0,401189,6,68.97,-513.67,843.26,39.06,22.58,-5.49,21.79,46.07,-22.38
1,401213,4,-7.08,93.38,1042.85,15.26,-3.05,17.7,0.22,27.28,-24.29
2,401225,4,54.81,-166.38,995.85,-47.61,-244.75,-45.78,-21.14,61.06,-24.04
3,401236,2,16.761686,,,,,,,,
4,401239,0,0.886699,,,,,,,,
5,401241,0,16.628702,,,,,,,,
6,401243,0,10.702703,,,,,,,,
0,401247,4,77.88,-504.27,844.48,41.5,12.82,1.22,22.33,45.96,-22.52
1,401258,5,-6.1,98.51,1051.39,14.65,-8.54,20.75,0.32,26.89,-24.21
2,401270,4,34.55,-146.0,1019.65,-64.09,-333.25,-67.75,-21.41,60.57,-24.66
3,401287,1,16.628702,,,,,,,,
4,401289,0,0.886699,,,,,,,,
5,401291,0,16.761686,,,,,,,,
6,401293,0,10.702703,,,,,,,,
0,401297,4,85.45,-502.93,844.97,62.87,12.82,14.04,21.73,46.19,-21.50
1,401308,5,-0.49,91.92,1091.43,7.32,-24.41,23.19,0.73,27.19,-25.17
2,401320,6,52.12,-208.86,1051.51,-87.89,-469.97,15.26,-23.94,60.16,-23.94
3,401333,0,16.496017,,,,,,,,
4,401335,0,0.986193,,,,,,,,
5,401336,1,16.761686,,,,,,,,
6,401338,1,11.062907,,,,,,,,
0,401342,4,83.25,-490.72,856.45,93.38,-9.16,-8.54,21.81,46.41,-21.07
1,401358,5,27.83,102.05,1131.59,-48.83,-61.65,34.79,-0.6,26.78,-25.11
2,401371,5,-29.79,-98.39,1109.25,-109.25,-609.74,-102.54,-25.44,59.85,-24.01
3,401383,0,14.03118,,,,,,,,
4,401385,0,0.986193,,,,,,,,
5,401387,0,16.894977,,,,,,,,
6,401389,0,11.183497,,,,,,,,
0,401392,5,-7.45,-479.25,931.03,189.82,39.06,-32.96,21.03,48.06,-22.09
1,401404,6,134.52,207.89,1517.46,166.02,-292.36,28.69,-0.34,27.03,-24.26
2,401417,5,-24.54,-97.53,1266.11,-99.49,-688.48,-226.44,-27.94,59.23,-24.24
3,401434,0,10.822511,,,,,,,,
4,401435,1,0.787402,,,,,,,,
5,401437,0,17.028572,,,,,,,,
6,401439,0,11.304348,,,,,,,,
0,401443,4,103.76,-396.73,1055.05,779.42,171.51,-28.08,21.22,48.29,-21.22
1,401456,4,173.46,68.36,1769.04,164.79,-1015.01,69.58,-1.48,27.51,-23.79
2,401468,4,155.03,-156.98,1468.87,-123.29,-803.83,-324.1,-31.25,58.30,-24.12
3,401480,0,8.704883,,,,,,,,
4,401481,1,0.589391,,,,,,,,
5,401483,0,16.894977,,,,,,,,
6,401485,0,11.304348,,,,,,,,
0,401489,5,167.85,-364.87,1048.95,1627.81,84.84,-272.22,21.24,50.05,-19.45
1,401506,5,131.47,18.55,1717.04,-10.99,-1779.79,34.79,-5.16,27.62,-21.51
2,401518,5,-115.48,-114.99,1183.47,-105.59,-874.63,-166.02,-34.07,57.50,-22.74
3,401530,0,8.13094,,,,,,,,
4,401532,0,0.097752,,,,,,,,
5,401534,0,16.363636,,,,,,,,
6,401537,0,10.463863,,,,,,,,
0,401540,5,283.33,-960.57,809.69,1879.88,419.92,-504.76,22.64,51.95,-15.59
1,401552,5,203.37,-372.56,150.27,244.75,-1684.57,-264.89,-11.35,27.47,-20.32
2,401565,3,97.41,-227.66,281.13,75.68,-560.3,-86.06,-34.07,57.50,-22.74
3,401581,0,8.704883,,,,,,,,
4,401583,0,0.0,,,,,,,,
5,401584,1,15.315317,,,,,,,,
6,401586,0,9.052183,,,,,,,,
0,401590,4,514.77,191.16,1077.88,317.99,83.01,-195.92,21.36,55.85,-8.67
1,401602,4,944.21,-97.17,247.56,201.42,145.87,47.61,-16.0,27.83,-18.14
2,401614,4,451.54,-50.9,239.5,233.76,532.23,30.52,-36.52,57.80,-20.96
3,401626,0,8.589608,,,,,,,,
4,401628,0,0.097752,,,,,,,,
5,401630,0,15.185603,,,,,,,,
6,401632,0,8.245243,,,,,,,,
0,401635,5,343.63,140.99,1009.52,-645.14,222.17,498.66,21.63,56.60,-8.29
1,401652,4,665.65,-98.14,520.26,355.83,1037.6,177.61,-15.53,28.53,-18.31
2,401665,4,261.96,-65.43,538.33,280.76,1336.67,285.64,-34.95,58.07,-21.15
3,401677,0,8.589608,,,,,,,,
4,401679,0,0.097752,,,,,,,,
5,401680,1,14.927047,,,,,,,,
6,401682,0,7.903056,,,,,,,,
0,401686,4,267.46,-455.08,1051.88,-1405.64,119.02,635.99,23.22,54.42,-8.83
1,401698,4,304.44,52.61,1034.42,224.0,1678.47,206.91,-12.05,30.24,-17.80
2,401711,4,121.83,-100.34,916.75,164.18,1763.31,418.09,-31.65,59.16,-22.27
3,401727,0,8.589608,,,,,,,,
4,401729,0,0.097752,,,,,,,,
5,401731,0,14.798207,,,,,,,,
6,401733,0,7.903056,,,,,,,,
0,401736,5,247.68,-683.59,979.37,-1561.28,28.08,730.59,25.44,51.27,-12.00
1,401748,6,87.4,-76.05,1591.67,184.33,1731.57,299.07,-6.79,31.73,-18.97
2,401761,5,139.16,-191.41,1244.51,97.05,2031.25,462.65,-26.56,59.90,-22.83
3,401773,0,8.359788,,,,,,,,
4,401775,0,0.097752,,,,,,,,
5,401777,0,14.541386,,,,,,,,
6,401779,0,7.903056,,,,,,,,
0,401782,5,235.6,-1137.57,1151.61,-1273.19,155.64,634.77,26.33,47.25,-14.94
1,401811,5,-358.89,-123.05,1492.19,344.85,1549.68,95.21,-1.89,33.01,-19.49
2,401823,5,3.17,-265.75,1455.93,123.29,1921.39,153.81,-14.03,61.25,-22.57
3,401836,0,8.359788,,,,,,,,
4,401838,0,0.097752,,,,,,,,
5,401840,0,14.541386,,,,,,,,
6,401842,0,7.563025,,,,,,,,
0,401845,5,307.25,-1091.55,729.49,-1526.49,281.98,586.55,26.2,44.90,-18.07
1,401857,5,-382.93,-215.94,1560.91,297.85,1608.89,42.11,1.86,33.79,-20.17
2,401869,4,-43.09,-249.02,1313.35,217.9,1500.85,-59.2,-14.03,61.25,-22.57
3,401886,0,8.474576,,,,,,,,
4,401888,0,0.0,,,,,,,,
5,401889,0,14.541386,,,,,,,,
6,401891,0,7.563025,,,,,,,,
0,401895,4,-117.43,-1146.48,320.43,-994.26,692.14,222.78,27.45,39.50,-19.85
1,401907,4,-845.95,335.69,1267.21,630.49,954.59,-388.18,5.97,34.46,-19.04
2,401920,4,-194.58,95.21,1238.04,224.61,767.21,-227.66,-9.91,61.55,-21.75
3,401932,0,8.359788,,,,,,,,
4,401933,1,0.097752,,,,,,,,
5,401935,0,14.541386,,,,,,,,
6,401937,0,7.676131,,,,,,,,
0,401941,4,-151.25,-1041.02,-166.02,-299.68,-134.89,-34.79,28.87,36.54,-18.96
1,401957,6,-701.78,-404.66,1962.52,-933.84,-862.43,-6.71,6.31,35.24,-18.42
2,401971,4,-197.63,-169.31,1187.26,202.03,-485.23,251.46,-8.7,62.44,-20.81
3,401982,0,12.035012,,,,,,,,
4,401984,0,0.195695,,,,,,,,
5,401986,0,14.03118,,,,,,,,
6,401988,0,7.001046,,,,,,,,
0,401991,5,791.87,-9.4,1005.0,977.17,-620.12,-590.21,27.27,38.43,-21.79
1,402003,6,146.0,74.1,1065.43,-906.98,-1693.73,106.2,2.93,34.05,-20.25
2,402016,5,337.77,-27.22,1003.17,152.59,-604.25,191.65,-9.55,62.57,-20.14
3,402033,0,16.363636,,,,,,,,
4,402035,0,0.490677,,,,,,,,
5,402036,1,11.912569,,,,,,,,
6,402038,1,7.001046,,,,,,,,
0,402042,4,-107.67,-546.75,1067.87,1229.86,-723.27,-407.71,23.71,44.36,-22.20
1,402055,4,-141.85,252.56,1010.62,-532.23,-1256.71,86.67,-2.03,30.15,-21.91
2,402067,5,253.78,-167.85,1062.62,200.2,-676.27,421.14,-9.83,63.11,-20.65
3,402079,0,17.836593,,,,,,,,
4,402081,0,0.589391,,,,,,,,
5,402083,0,13.651498,,,,,,,,
6,402084,1,7.112971,,,,,,,,
0,402094,4,-58.96,-787.48,950.07,792.85,-266.72,-217.29,21.84,48.88,-21.36
1,402106,4,-52.61,118.16,1008.18,-167.85,-243.53,15.87,-5.54,28.22,-22.13
2,402118,4,303.34,-246.34,917.48,313.11,-864.26,404.66,-10.01,62.48,-21.26
3,402129,1,17.296676,,,,,,,,
4,402131,1,0.490677,,,,,,,,
5,402134,0,14.413409,,,,,,,,
6,402136,0,9.284953,,,,,,,,
0,402140,4,203.86,-555.05,858.76,260.01,-247.8,-142.21,21.2,49.99,-20.92
1,402152,4,-35.77,112.3,1002.56,-67.75,-109.86,30.52,-5.82,28.19,-22.75
2,402168,5,110.47,-261.84,892.09,192.87,-741.58,-57.98,-11.74,62.92,-21.89
3,402181,0,17.431192,,,,,,,,
4,402183,0,0.490677,,,,,,,,
5,402185,0,15.706215,,,,,,,,
6,402187,0,10.344828,,,,,,,,
0,402190,5,53.83,-543.21,857.67,123.9,-23.8,9.16,21.41,49.94,-20.80
1,402202,4,-21.48,106.69,1010.74,42.11,-47.61,19.53,-6.29,28.04,-23.23
2,402214,5,120.61,19.78,893.55,137.94,-643.31,-483.4,-14.44,63.64,-23.08
3,402227,0,17.701148,,,,,,,,
4,402228,1,0.688299,,,,,,,,
5,402230,0,16.496017,,,,,,,,
6,402232,0,10.583153,,,,,,,,
0,402240,5,45.78,-508.3,872.56,154.42,289.92,155.64,21.15,51.06,-22.20
1,402252,5,-28.44,55.05,1064.09,174.56,-15.87,37.23,-6.04,28.72,-23.32
2,402265,5,-29.05,-292.36,893.92,99.49,-540.16,-620.73,-17.32,64.12,-22.72
3,402277,0,17.836593,,,,,,,,
4,402279,0,1.085883,,,,,,,,
5,402281,0,17.431192,,,,,,,,
6,402282,1,10.583153,,,,,,,,
0,402286,5,170.04,-582.03,810.67,159.91,303.34,151.37,21.67,50.31,-19.97
1,402298,6,-40.28,4.15,1008.42,104.98,18.92,23.8,-6.54,28.74,-21.84
2,402316,4,-140.01,-330.93,944.82,92.77,-165.41,-391.85,-19.79,64.45,-21.75
3,402327,1,18.108419,,,,,,,,
4,402329,0,1.285856,,,,,,,,
5,402331,0,17.972351,,,,,,,,
6,402333,0,10.583153,,,,,,,,
0,402337,4,113.04,-524.41,848.75,92.77,197.75,150.76,22.9,50.51,-19.13
1,402349,5,-5.62,84.72,1059.08,109.25,56.15,23.19,-6.91,29.15,-22.42
2,402361,5,88.13,-179.44,1000.73,100.1,-38.45,-706.18,-21.53,65.14,-22.83
3,402373,0,18.244802,,,,,,,,
4,402375,0,1.688183,,,,,,,,
5,402377,0,18.931474,,,,,,,,
6,402379,0,10.22605,,,,,,,,
0,402387,5,250.37,-551.64,794.56,52.49,241.09,193.48,22.86,50.71,-18.54
1,402400,4,-11.47,-28.2,1048.1,154.42,48.22,26.25,-6.31,29.58,-22.30
2,402412,4,85.57,-385.74,933.72,76.29,11.6,-676.27,-23.44,65.01,-22.02
3,402423,0,18.244802,,,,,,,,
4,402425,0,2.093719,,,,,,,,
5,402427,0,19.626167,,,,,,,,
6,402429,0,9.635974,,,,,,,,
0,402433,5,309.45,-476.2,744.63,60.42,115.36,86.06,23.93,51.17,-17.35
1,402445,5,-8.3,-9.03,1042.36,13.43,-12.21,20.14,-6.45,29.91,-21.56
2,402462,4,138.79,-275.39,928.47,31.74,-12.82,-363.77,-25.87,64.88,-21.68
3,402473,2,17.972351,,,,,,,,
4,402476,0,2.297702,,,,,,,,
5,402478,0,20.187793,,,,,,,,
6,402480,0,9.98926,,,,,,,,
0,402484,4,266.36,-520.39,775.76,84.23,-53.71,-69.58,23.52,49.96,-18.51
1,402496,4,2.2,-7.81,1052.98,-116.58,-27.47,14.04,-6.18,30.16,-22.50
2,402507,5,127.56,-372.07,958.25,48.22,-172.12,2.44,-27.2,65.48,-21.22
3,402520,0,17.836593,,,,,,,,
4,402522,0,2.093719,,,,,,,,
5,402524,0,20.470588,,,,,,,,
6,402526,0,10.107528,,,,,,,,
0,402534,4,223.27,-559.33,756.71,101.32,-208.13,-290.53,24.29,50.52,-18.12
