id,t,dt,ax,ay,az,gx,gy,gz,mx,my,mz
-1,119,119,119.0,119.0,119.0,119.0,20.0,20.0,20.0,14:09:10,04 07 2021
0,340633,4,-55.3,-624.02,886.11,12.82,125.73,31.74,39.84,37.60,-9.67
1,340656,5,-3.42,-1084.47,-31.86,11.6,59.81,25.63,-11.33,40.55,-10.01
2,340668,5,103.15,-979.61,234.5,181.88,6.1,-83.62,-0.95,43.51,-24.21
3,340680,0,3.225806,,,,,,,,
4,340682,0,0.0,,,,,,,,
5,340683,0,6.889353,,,,,,,,
6,340685,0,0.986193,,,,,,,,
0,340689,5,79.71,-497.92,834.47,-110.47,183.72,68.36,39.38,37.66,-8.36
1,340702,4,-164.79,-1000.37,-146.0,-69.58,30.52,97.05,-11.27,40.93,-10.53
2,340714,4,73.49,-987.67,217.77,164.79,14.04,-40.89,-1.16,43.48,-23.33
3,340730,0,3.32997,,,,,,,,
4,340731,0,0.0,,,,,,,,
5,340733,0,7.0010460000000005,,,,,,,,
6,340736,0,0.787402,,,,,,,,
0,340739,5,127.44,-445.07,812.01,-19.53,70.8,-10.38,39.25,37.10,-8.72
1,340751,5,80.93,-1071.78,-197.88,-227.05,34.18,217.29,-10.6,40.81,-10.58
2,340763,5,98.88,-990.36,223.63,92.16,7.32,-28.08,-1.54,43.20,-24.07
3,340775,0,3.225806,,,,,,,,
4,340777,0,0.0,,,,,,,,
5,340779,0,6.889353,,,,,,,,
6,340781,0,0.787402,,,,,,,,
0,340785,4,83.74,-388.92,800.66,81.79,78.74,-24.41,39.75,36.82,-8.18
1,340801,4,-392.58,-1192.75,-354.49,-610.35,6.71,465.09,-9.61,40.65,-12.43
2,340813,4,30.03,-1125.49,213.99,-20.75,0.61,17.09,-1.79,43.92,-23.63
3,340825,1,2.4,,,,,,,,
4,340827,0,0.0,,,,,,,,
5,340829,0,6.777893,,,,,,,,
6,340831,0,1.48662,,,,,,,,
0,340834,5,182.01,-409.18,956.18,384.52,-170.29,-203.25,41.09,37.19,-8.06
1,340846,5,-87.4,-1495.36,-329.35,-1248.17,152.59,880.74,-6.48,40.89,-15.41
2,340858,6,89.72,-3122.19,406.01,-880.74,162.35,-82.4,-2.03,43.66,-23.82
3,340876,0,2.297702,,,,,,,,
4,340877,0,0.0,,,,,,,,
5,340879,0,6.666666,,,,,,,,
6,340881,0,1.6881830000000002,,,,,,,,
0,340884,5,498.78,-501.34,1434.2,1666.87,191.65,-712.89,38.77,40.49,-5.09
1,340896,5,-107.54,-1703.0,-207.52,-1411.13,433.96,669.56,-3.39,39.18,-20.65
2,340910,4,-484.86,-783.81,-1369.02,-1954.35,471.19,75.07,-1.59,40.25,-29.21
3,340921,1,2.5025020000000002,,,,,,,,
4,340923,0,0.0,,,,,,,,
5,340925,0,6.334372,,,,,,,,
6,340927,0,0.886699,,,,,,,,
0,340930,5,910.16,308.23,1866.58,1124.88,-288.7,-377.2,35.16,45.43,-0.96
1,340947,5,-570.68,-155.64,-1149.78,-493.16,204.47,-223.39,-1.12,37.12,-24.82
2,340960,4,-568.36,-499.27,-2086.55,-10.38,153.2,-519.41,-0.57,36.00,-33.45
3,340972,0,2.4,,,,,,,,
4,340974,0,0.0,,,,,,,,
5,340975,0,6.2240660000000005,,,,,,,,
6,340977,0,1.185771,,,,,,,,
0,340981,4,323.0,1194.09,1282.47,-178.22,683.59,34.79,34.97,45.91,0.92
1,340994,4,-166.5,-325.81,-1068.36,977.78,521.24,-863.04,-2.94,37.04,-24.80
2,341006,4,414.18,-425.05,-1369.38,436.4,162.96,-923.46,-1.06,36.38,-33.42
3,341022,0,2.605211,,,,,,,,
4,341024,0,0.0,,,,,,,,
5,341025,1,6.113989,,,,,,,,
6,341027,0,0.787402,,,,,,,,
0,341031,5,184.69,-397.95,1569.82,-1334.23,756.84,677.49,37.68,43.35,-0.52
1,341044,4,571.41,-1042.6,-473.02,1646.12,99.49,-769.04,-4.32,39.73,-20.32
2,341056,4,571.29,-1457.15,2.32,1904.3,-308.23,-178.83,-3.81,39.34,-30.35
3,341067,1,2.605211,,,,,,,,
4,341069,0,0.0,,,,,,,,
5,341071,0,6.113989,,,,,,,,
6,341073,0,0.787402,,,,,,,,
0,341076,6,-31.49,-746.09,988.89,-1533.2,-104.98,740.36,39.76,38.24,-6.12
1,341094,4,294.56,-1397.22,-127.56,1810.3,-537.11,-609.74,-7.42,42.22,-12.79
2,341106,5,294.8,-1866.21,1054.69,851.44,-361.33,300.9,-4.66,43.49,-23.50
3,341118,0,2.4,,,,,,,,
4,341121,0,0.0,,,,,,,,
5,341122,1,5.7851230000000005,,,,,,,,
6,341124,0,1.185771,,,,,,,,
0,341128,4,44.43,-1961.43,1005.49,-549.93,35.4,826.42,40.08,35.22,-8.42
1,341140,4,-40.77,-1353.15,573.85,1234.74,-340.58,-295.41,-9.09,42.88,-6.85
2,341152,4,-380.86,-1250.12,1358.15,1377.56,-385.74,221.56,-3.64,44.59,-17.42
3,341169,0,2.4,,,,,,,,
4,341171,0,0.0,,,,,,,,
5,341173,0,5.7851230000000005,,,,,,,,
6,341174,1,1.185771,,,,,,,,
0,341178,4,-203.25,-1285.77,77.15,-700.07,79.35,363.77,40.09,31.60,-9.25
1,341190,4,-160.89,-1430.66,822.63,407.71,18.31,-220.95,-9.88,42.59,-2.76
2,341202,5,-424.19,-920.65,1916.14,354.0,151.37,-140.99,-3.04,44.23,-15.64
3,341215,0,2.4,,,,,,,,
4,341216,1,0.0,,,,,,,,
5,341218,0,5.7851230000000005,,,,,,,,
6,341220,0,1.2858559999999999,,,,,,,,
0,341224,4,629.39,-1699.34,-306.52,-7.93,469.36,-147.71,40.63,31.57,-10.45
